game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS,model_tag,snapshot_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
823355,2026-07-25,Chicago Cubs @ Pittsburgh Pirates,away,Shota Imanaga,L,Pittsburgh Pirates,9,2,5,2,7,0,127,False,True,0.7461139442231077,0.7357101162131782,0.7149649402390439,0.712240076805906,0.730429499453717,0.008808784603628217,xw+plat_consol_v7,2026-07-25T10:02:22.161434+00:00,projected,projected,0,0,0,0
823355,2026-07-25,Chicago Cubs @ Pittsburgh Pirates,home,Paul Skenes,R,Chicago Cubs,9,3,5,1,4,0,179,False,True,0.7414626826029216,0.7437416985522953,0.634111288180611,0.6441246436275361,0.6644204692159412,-0.057200245634147606,xw+plat_consol_v7,2026-07-25T10:02:22.161434+00:00,projected,projected,0,0,0,0
823435,2026-07-25,New York Yankees @ Philadelphia Phillies,away,Ryan Weathers,L,Philadelphia Phillies,9,5,4,0,4,0,97,False,True,0.6811689243027889,0.6951393415614143,0.7408286852589642,0.7156742413118317,0.7121165548575364,-0.009504159992552386,xw+plat_consol_v7,2026-07-25T10:02:22.161434+00:00,projected,projected,0,0,0,0
823600,2026-07-25,Los Angeles Dodgers @ New York Mets,away,Yoshinobu Yamamoto,R,New York Mets,9,4,4,1,5,0,222,False,True,0.7285784860557769,0.7268561381571996,0.555244887118194,0.5806948021302384,0.5805498299769474,-0.14107088487314146,xw+plat_consol_v7,2026-07-25T10:02:22.161434+00:00,projected,projected,0,0,0,0
823600,2026-07-25,Los Angeles Dodgers @ New York Mets,home,Nolan McLean,R,Los Angeles Dodgers,9,5,3,1,6,0,197,False,True,0.79478406374502,0.7883293561987211,0.6306406374501993,0.6448005681252863,0.6946314791908792,-0.02698923565920963,xw+plat_consol_v7,2026-07-25T10:02:22.161434+00:00,projected,projected,0,0,0,0
823679,2026-07-25,Athletics @ Minnesota Twins,away,Mason Barnett,R,Minnesota Twins,9,2,4,3,5,0,42,True,False,0.7598974767596283,0.7555060168653078,0.8421227091633465,0.7645808760431274,0.7946194640835302,0.0729987492334414,xw+plat_consol_v7,2026-07-25T10:02:22.161434+00:00,projected,projected,0,0,0,0
823758,2026-07-25,Colorado Rockies @ Milwaukee Brewers,away,Ryan Feltner,R,Milwaukee Brewers,9,5,4,0,5,0,137,False,True,0.7733123505976095,0.7703481329967664,0.8225131474103585,0.8014226779303052,0.8494597991559287,0.1278390843058399,xw+plat_consol_v7,2026-07-25T10:02:22.161434+00:00,projected,projected,0,0,0,0
823758,2026-07-25,Colorado Rockies @ Milwaukee Brewers,home,Robert Gasser,L,Colorado Rockies,9,4,4,1,5,1,71,False,True,0.70127197875166,0.7192615047107461,0.775374501992032,0.7503017308524111,0.763997306925582,0.04237659207549316,xw+plat_consol_v7,2026-07-25T10:02:22.161434+00:00,projected,projected,0,0,0,0
823841,2026-07-25,San Diego Padres @ Miami Marlins,away,JP Sears,L,Miami Marlins,9,4,4,1,5,0,26,True,False,0.7070714475431609,0.721452384227164,0.6903529880478089,0.7125771088849404,0.7294624944659657,0.007841779615876843,xw+plat_consol_v7,2026-07-25T10:02:22.161434+00:00,projected,projected,0,0,0,0
823841,2026-07-25,San Diego Padres @ Miami Marlins,home,Eury Pérez,R,San Diego Padres,9,3,5,1,4,0,159,False,True,0.6829614873837981,0.6878160570076401,0.686595219123506,0.6824292364018278,0.6540326979817369,-0.06758801686835192,xw+plat_consol_v7,2026-07-25T10:02:22.161434+00:00,projected,projected,0,0,0,0
824244,2026-07-25,Kansas City Royals @ Detroit Tigers,away,Michael Wacha,R,Detroit Tigers,9,5,4,0,5,0,215,False,True,0.7596794156706508,0.7538847976633685,0.7051022576361222,0.706020374383997,0.7331440544647504,0.011523339614661565,xw+plat_consol_v7,2026-07-25T10:02:22.161434+00:00,projected,projected,0,0,0,0
824244,2026-07-25,Kansas City Royals @ Detroit Tigers,home,Casey Mize,R,Kansas City Royals,9,4,4,1,5,0,141,False,True,0.7162018592297477,0.7161304188316737,0.6102637450199203,0.6327831004177401,0.6211429157342376,-0.1004777991158512,xw+plat_consol_v7,2026-07-25T10:02:22.161434+00:00,projected,projected,0,0,0,0
824571,2026-07-25,Houston Astros @ Chicago White Sox,away,Hunter Brown,R,Chicago White Sox,9,5,3,1,6,0,83,False,True,0.7489067729083665,0.7519352713615699,0.7097760956175299,0.7151334316071628,0.735026381122873,0.013405666272784167,xw+plat_consol_v7,2026-07-25T10:02:22.161434+00:00,projected,projected,0,0,0,0
824571,2026-07-25,Houston Astros @ Chicago White Sox,home,Sean Burke,R,Houston Astros,9,2,7,0,2,0,174,False,True,0.7764942895086322,0.766518317362679,0.6726669322709163,0.6730427594891301,0.7276338128343329,0.006013097984244098,xw+plat_consol_v7,2026-07-25T10:02:22.161434+00:00,projected,projected,0,0,0,0
824734,2026-07-25,Toronto Blue Jays @ Boston Red Sox,away,Dylan Cease,R,Boston Red Sox,9,3,6,0,3,0,181,False,True,0.6942677290836654,0.703971585305496,0.5567205843293493,0.584851725377161,0.5757031000455491,-0.14591761480453969,xw+plat_consol_v7,2026-07-25T10:02:22.161434+00:00,projected,projected,0,0,0,0
824734,2026-07-25,Toronto Blue Jays @ Boston Red Sox,home,Sonny Gray,R,Toronto Blue Jays,9,3,5,1,4,0,148,False,True,0.6992390438247013,0.7018839687335164,0.6443564409030544,0.6626681163547227,0.6463582640460102,-0.07526245080407867,xw+plat_consol_v7,2026-07-25T10:02:22.161434+00:00,projected,projected,0,0,0,0
824811,2026-07-25,Atlanta Braves @ Baltimore Orioles,away,Bryce Elder,R,Baltimore Orioles,9,3,5,1,4,0,169,False,True,0.689534395750332,0.6966920730854216,0.7433843293492696,0.7171910990001532,0.6951025137049813,-0.0265182011451075,xw+plat_consol_v7,2026-07-25T10:02:22.161434+00:00,projected,projected,0,0,0,0
824811,2026-07-25,Atlanta Braves @ Baltimore Orioles,home,Brandon Young,R,Atlanta Braves,9,5,3,1,6,0,161,False,True,0.7740225763612218,0.7680617143011547,0.7001314741035857,0.7077898897221127,0.7421196871556074,0.02049897230551856,xw+plat_consol_v7,2026-07-25T10:02:22.161434+00:00,projected,projected,0,0,0,0
