season,player_id,player_name,role,pa,woba
2024,676632,"Madris, Bligh",BAT,75.0,0.301
2024,676679,"Vázquez, Luis",BAT,14.0,0.114
2024,676694,"Meyers, Jake",BAT,513.0,0.285
2024,676701,"Trejo, Alan",BAT,67.0,0.152
2024,676801,"McCormick, Chas",BAT,267.0,0.257
2024,676896,"Roller, Chris",BAT,1.0,0.0
2024,676914,"Schneider, Davis",BAT,454.0,0.277
2024,676946,"Batten, Matthew",BAT,3.0,0.53
2024,677008,"Kjerstad, Heston",BAT,114.0,0.327
2024,677347,"Paris, Kyren",BAT,59.0,0.207
2024,677587,"Rocchio, Brayan",BAT,442.0,0.276
2024,677588,"Tena, José",BAT,168.0,0.286
2024,677594,"Rodríguez, Julio",BAT,613.0,0.321
2024,677649,"Duran, Ezequiel",BAT,285.0,0.27
2024,677800,"Abreu, Wilyer",BAT,447.0,0.336
2024,677870,"Jiménez, Leo",BAT,210.0,0.308
2024,677941,"Adams, Jordyn",BAT,38.0,0.271
2024,677942,"Alexander, Blaze",BAT,185.0,0.298
2024,677950,"Thomas, Alek",BAT,103.0,0.262
2024,677951,"Witt Jr., Bobby",BAT,709.0,0.41
2024,677956,"Hinds, Rece",BAT,51.0,0.433
2024,678009,"Meadows, Parker",BAT,298.0,0.321
2024,678225,"Bae, Ji Hwan",BAT,81.0,0.213
2024,678246,"Vargas, Miguel",BAT,237.0,0.233
2024,678489,"Barrosa, Jorge",BAT,18.0,0.199
2024,678554,"Mead, Curtis",BAT,132.0,0.255
2024,678662,"Tovar, Ezequiel",BAT,695.0,0.324
2024,678877,"Noel, Jhonkensy",BAT,198.0,0.331
2024,678882,"Rafaela, Ceddanne",BAT,571.0,0.286
2024,678894,"Peguero, Liover",BAT,10.0,0.214
2024,679032,"Rojas, Johan",BAT,363.0,0.265
2024,679529,"Torkelson, Spencer",BAT,381.0,0.295
2024,679822,"Foscue, Justin",BAT,44.0,0.08
2024,679845,"Loftin, Nick",BAT,171.0,0.242
2024,679881,"Martínez, J.P.",BAT,10.0,0.214
2024,680118,"Blanco, Dairon",BAT,132.0,0.306
2024,680474,"Schuemann, Max",BAT,459.0,0.281
2024,680577,"Keirsey Jr., DaShawn",BAT,14.0,0.261
2024,680700,"Palacios, Richie",BAT,316.0,0.303
2024,680716,"Ornelas, Jonathan",BAT,40.0,0.235
2024,680718,"Barger, Addison",BAT,225.0,0.262
2024,680728,"Del Castillo, Adrian",BAT,87.0,0.384
2024,680737,"Helman, Michael",BAT,10.0,0.339
2024,680757,"Kwan, Steven",BAT,540.0,0.349
2024,680769,"Alexander, CJ",BAT,8.0,0.11
2024,680776,"Duran, Jarren",BAT,735.0,0.357
2024,680777,"Jeffers, Ryan",BAT,465.0,0.317
2024,680779,"Davis, Henry",BAT,122.0,0.213
2024,680869,"Gelof, Zack",BAT,547.0,0.276
2024,680911,"Miller, Owen",BAT,27.0,0.177
2024,680977,"Donovan, Brendan",BAT,652.0,0.332
2024,681082,"Stott, Bryson",BAT,571.0,0.296
2024,681146,"Bride, Jonah",BAT,272.0,0.351
2024,681297,"Cowser, Colton",BAT,561.0,0.331
2024,681351,"O'Hoppe, Logan",BAT,522.0,0.311
2024,681393,"Norby, Connor",BAT,194.0,0.316
2024,681460,"Baldwin, Brooks",BAT,121.0,0.249
2024,681481,"Carpenter, Kerry",BAT,296.0,0.39
2024,681508,"Gasper, Mickey",BAT,23.0,0.151
2024,681546,"Outman, James",BAT,156.0,0.242
2024,681584,"Villar, David",BAT,37.0,0.305
2024,681624,"Pages, Andy",BAT,443.0,0.31
2024,681807,"Fry, David",BAT,392.0,0.347
2024,681962,"Capra, Vinny",BAT,9.0,0.139
2024,682073,"Hensley, David",BAT,58.0,0.265
2024,682119,"Jordan, Levi",BAT,11.0,0.114
2024,682177,"Schneemann, Daniel",BAT,221.0,0.295
2024,682617,"Luciano, Marco",BAT,81.0,0.248
2024,682619,"Martinez, Orelvis",BAT,3.0,0.294
2024,682622,"Marte, Noelvi",BAT,242.0,0.243
2024,682626,"Alvarez, Francisco",BAT,342.0,0.31
2024,682634,"Alcántara, Kevin",BAT,10.0,0.088
2024,682641,"Matos, Luis",BAT,156.0,0.25
2024,682657,"Martínez, Angel",BAT,169.0,0.282
2024,682668,"Acuña, Luisangel",BAT,40.0,0.406
2024,682729,"Clase, Jonatan",BAT,66.0,0.283
2024,682829,"De La Cruz, Elly",BAT,696.0,0.349
2024,682868,"Ramos, Bryan",BAT,108.0,0.257
2024,682928,"Abrams, CJ",BAT,602.0,0.322
2024,682985,"Greene, Riley",BAT,584.0,0.355
2024,682988,"Locklear, Tyler",BAT,49.0,0.238
2024,682998,"Carroll, Corbin",BAT,684.0,0.325
2024,683002,"Henderson, Gunnar",BAT,719.0,0.381
2024,683011,"Volpe, Anthony",BAT,689.0,0.287
2024,683021,"Stefanic, Michael",BAT,124.0,0.258
2024,683083,"Nuñez, Nasim",BAT,78.0,0.3
2024,683146,"Baty, Brett",BAT,171.0,0.282
2024,683734,"Vaughn, Andrew",BAT,619.0,0.304
2024,683737,"Busch, Michael",BAT,567.0,0.336
2024,686217,"Frelick, Sal",BAT,524.0,0.292
2024,686452,"Millas, Drew",BAT,62.0,0.28
2024,686469,"Pasquantino, Vinnie",BAT,554.0,0.325
2024,686482,"Driscoll, Logan",BAT,37.0,0.193
2024,686527,"Canzone, Dominic",BAT,188.0,0.28
2024,686554,"Dunn, Oliver",BAT,104.0,0.266
2024,686555,"Collins, Isaac",BAT,19.0,0.165
2024,686611,"Crews, Dylan",BAT,132.0,0.283
2024,686668,"Doyle, Brenton",BAT,603.0,0.328
2024,686676,"Lee, Korey",BAT,394.0,0.257
2024,686681,"Massey, Michael",BAT,356.0,0.317
2024,686765,"Sogard, Nick",BAT,86.0,0.289
2024,686780,"Pagés, Pedro",BAT,218.0,0.286
2024,686797,"Lee, Brooks",BAT,185.0,0.252
2024,686823,"Brennan, Will",BAT,353.0,0.303
2024,686894,"Wiemer, Joey",BAT,28.0,0.175
2024,687066,"Yang, Eric",BAT,1.0,0.0
2024,687093,"Grissom, Vaughn",BAT,114.0,0.213
2024,687231,"Hernaiz, Darell",BAT,135.0,0.23
2024,687263,"Neto, Zach",BAT,602.0,0.33
2024,687363,"Scott II, Victor",BAT,155.0,0.221
2024,687401,"Ortiz, Joey",BAT,511.0,0.319
2024,687462,"Horwitz, Spencer",BAT,381.0,0.344
2024,687529,"McCray, Grant",BAT,130.0,0.266
2024,687597,"Beck, Jordan",BAT,184.0,0.231
2024,687799,"Marlowe, Cade",BAT,9.0,0.273
2024,687952,"Encarnacion-Strand, Christian",BAT,123.0,0.223
2024,687957,"Harris, Dustin",BAT,7.0,0.57
2024,688363,"Pauley, Graham",BAT,32.0,0.183
2024,689172,"Wisely, Brett",BAT,272.0,0.272
2024,690291,"Jung, Jace",BAT,94.0,0.308
2024,690993,"Keith, Colt",BAT,556.0,0.301
2024,691011,"Romo, Drew",BAT,53.0,0.197
2024,691016,"Soderstrom, Tyler",BAT,213.0,0.322
2024,691023,"Walker, Jordan",BAT,178.0,0.268
2024,691026,"Winn, Masyn",BAT,637.0,0.315
2024,691176,"Domínguez, Jasson",BAT,67.0,0.285
2024,691182,"Amador, Adael",BAT,36.0,0.176
2024,691406,"Caminero, Junior",BAT,177.0,0.309
2024,691594,"Sanoja, Javier",BAT,36.0,0.236
2024,691718,"Crow-Armstrong, Pete",BAT,410.0,0.289
2024,691723,"Mayo, Coby",BAT,46.0,0.152
2024,693049,"Colás, Oscar",BAT,38.0,0.3
2024,693304,"Gonzales, Nick",BAT,387.0,0.307
2024,693307,"Dingler, Dillon",BAT,87.0,0.217
2024,694175,"León, Pedro",BAT,21.0,0.117
2024,694192,"Chourio, Jackson",BAT,573.0,0.339
2024,694355,"Gentry, Tyler",BAT,5.0,0.0
2024,694359,"Kavadas, Niko",BAT,106.0,0.278
2024,694362,"Dunn, Blake",BAT,29.0,0.247
2024,694376,"Whitcomb, Shay",BAT,46.0,0.272
2024,694377,"Yorke, Nick",BAT,42.0,0.289
2024,694384,"Schanuel, Nolan",BAT,607.0,0.315
2024,694388,"Loperfido, Joey",BAT,262.0,0.268
2024,694497,"Carter, Evan",BAT,162.0,0.278
2024,694671,"Langford, Wyatt",BAT,557.0,0.321
2024,695238,"Wagner, Will",BAT,86.0,0.342
2024,695257,"Cook, Billy",BAT,49.0,0.285
2024,695336,"Saggese, Thomas",BAT,52.0,0.247
2024,695391,"Harris, Brett",BAT,123.0,0.252
2024,695578,"Wood, James",BAT,336.0,0.342
2024,696100,"Goodman, Hunter",BAT,224.0,0.274
2024,696285,"Young, Jacob",BAT,521.0,0.29
2024,700242,"Sweeney, Trey",BAT,119.0,0.279
2024,700250,"Rice, Ben",BAT,178.0,0.269
2024,700932,"Manzardo, Kyle",BAT,156.0,0.303
2024,701305,"Dezenzo, Zach",BAT,65.0,0.283
2024,701538,"Merrill, Jackson",BAT,593.0,0.352
2024,702358,"Lipscomb, Trey",BAT,211.0,0.231
2024,702616,"Holliday, Jackson",BAT,208.0,0.251
2024,805373,"Alvarez Jr., Nacho",BAT,32.0,0.128
2024,805779,"Wilson, Jacob",BAT,103.0,0.281
2024,807799,"Yoshida, Masataka",BAT,421.0,0.336
2024,808982,"Lee, Jung Hoo",BAT,158.0,0.284
2024,543063,"Crawford, Brandon",P,10.0,0.474
2024,571912,"Maile, Luke",P,18.0,0.46
2024,624431,"Trevino, Jose",P,13.0,0.531
2024,641658,"Hampson, Garrett",P,4.0,0.18
2024,656716,"McKinstry, Zach",P,8.0,0.342
2024,656896,"Rivera, Emmanuel",P,20.0,0.403
2024,657193,"Alvarez, Eddy",P,5.0,0.395
2024,445276,"Jansen, Kenley",RP,218.0,0.253
2024,445926,"Chavez, Jesse",RP,264.0,0.315
2024,448179,"Hill, Rich",RP,15.0,0.322
2024,455119,"Martin, Chris",RP,180.0,0.293
2024,458677,"Wilson, Justin",RP,209.0,0.354
2024,472610,"García, Luis",RP,254.0,0.314
2024,489446,"Yates, Kirby",RP,237.0,0.186
2024,493603,"Ottavino, Adam",RP,245.0,0.305
2024,502085,"Robertson, David",RP,297.0,0.257
2024,502624,"Anderson, Chase",RP,255.0,0.329
2024,518397,"Alexander, Scott",RP,160.0,0.268
2024,518489,"Brasier, Ryan",RP,110.0,0.265
2024,518585,"Cruz, Fernando",RP,288.0,0.307
2024,518617,"Diekman, Jake",RP,145.0,0.35
2024,518886,"Kimbrel, Craig",RP,232.0,0.309
2024,519008,"McFarland, T.J.",RP,235.0,0.293
2024,519043,"Moore, Matt",RP,210.0,0.329
2024,519151,"Pressly, Ryan",RP,244.0,0.314
2024,519293,"Smith, Will",RP,186.0,0.347
2024,519326,"Strickland, Hunter",RP,294.0,0.286
2024,523260,"Kelly, Joe",RP,143.0,0.344
2024,528748,"Castellanos, Humberto",RP,48.0,0.313
2024,541640,"Ramírez, Erasmo",RP,85.0,0.282
2024,542585,"Cisnero, José",RP,74.0,0.387
2024,542882,"Andriese, Matt",RP,26.0,0.384
2024,542888,"Armstrong, Shawn",RP,295.0,0.345
2024,543056,"Coulombe, Danny",RP,107.0,0.199
2024,543238,"Gose, Anthony",RP,22.0,0.566
2024,543339,"Hudson, Daniel",RP,253.0,0.274
2024,543351,"Jackson, Jay",RP,114.0,0.362
2024,543391,"Kelly, Casey",RP,21.0,0.316
2024,543475,"Lyles, Jordan",RP,19.0,0.205
2024,543518,"McGough, Scott",RP,150.0,0.382
2024,543766,"Shaw, Bryan",RP,24.0,0.496
2024,543859,"Tonkin, Michael",RP,340.0,0.296
2024,547184,"Kelly, Michael",RP,128.0,0.294
2024,547973,"Chapman, Aroldis",RP,264.0,0.289
2024,548384,"Raley, Brooks",RP,25.0,0.168
2024,552640,"Kittredge, Andrew",RP,287.0,0.289
2024,554340,"García, Yimi",RP,153.0,0.252
2024,554431,"Matzek, Tyler",RP,48.0,0.432
2024,570257,"Rodríguez, Joely",RP,64.0,0.372
2024,571527,"Buchanan, David",RP,14.0,0.251
2024,571539,"Carasiti, Matt",RP,43.0,0.473
2024,571656,"Farmer, Buck",RP,299.0,0.293
2024,571670,"Floro, Dylan",RP,279.0,0.285
2024,571882,"Law, Derek",RP,365.0,0.282
2024,571946,"Miller, Shelby",RP,225.0,0.28
2024,571948,"Milner, Hoby",RP,268.0,0.297
2024,572143,"Smith, Burch",RP,241.0,0.328
2024,572955,"Johnson, Pierce",RP,236.0,0.302
2024,573009,"Mantiply, Joe",RP,243.0,0.265
2024,573124,"Rogers, Taylor",RP,249.0,0.309
2024,573204,"Thielbar, Caleb",RP,216.0,0.327
2024,592094,"Adam, Jason",RP,282.0,0.224
2024,592155,"Booser, Cam",RP,183.0,0.304
2024,592288,"Emanuel, Kent",RP,82.0,0.379
2024,592426,"Jackson, Luke",RP,235.0,0.328
2024,592454,"Kahnle, Tommy",RP,179.0,0.278
2024,592741,"Shreve, Chasen",RP,4.0,0.22
2024,592767,"Smyly, Drew",RP,257.0,0.325
2024,592773,"Stanek, Ryne",RP,241.0,0.307
2024,592779,"Stewart, Brock",RP,67.0,0.331
2024,593576,"Neris, Héctor",RP,260.0,0.324
2024,593974,"Peralta, Wandy",RP,162.0,0.307
2024,594580,"Moll, Sam",RP,152.0,0.261
2024,595014,"Treinen, Blake",RP,184.0,0.257
2024,595345,"Okert, Steven",RP,160.0,0.347
2024,595881,"Beede, Tyler",RP,68.0,0.393
2024,595897,"Burdi, Nick",RP,45.0,0.294
2024,595928,"Curtiss, John",RP,12.0,0.698
2024,596133,"Weaver, Luke",RP,331.0,0.256
2024,598264,"Barnes, Matt",RP,60.0,0.331
2024,598286,"Ramirez, Nick",RP,63.0,0.353
2024,600917,"Leclerc, José",RP,288.0,0.3
2024,600986,"Vieira, Thyago",RP,177.0,0.361
2024,605121,"Anderson, Justin",RP,243.0,0.314
2024,605130,"Barlow, Scott",RP,241.0,0.306
2024,605154,"Brebbia, John",RP,242.0,0.337
2024,605155,"Brewer, Colten",RP,95.0,0.339
2024,605177,"Chafin, Andrew",RP,246.0,0.301
2024,605280,"Holmes, Clay",RP,271.0,0.292
2024,605335,"Leibrandt, Brandon",RP,32.0,0.456
2024,605347,"López, Jorge",RP,216.0,0.298
2024,605447,"Romano, Jordan",RP,62.0,0.378
2024,605463,"Scott, Tayler",RP,282.0,0.275
2024,606149,"Gallegos, Giovanny",RP,94.0,0.409
2024,606160,"Montero, Rafael",RP,164.0,0.352
2024,606303,"Payamps, Joel",RP,235.0,0.254
2024,606930,"Barnes, Jacob",RP,277.0,0.323
2024,606965,"Devenski, Chris",RP,122.0,0.392
2024,607179,"Weems, Jordan",RP,196.0,0.376
2024,607237,"Garrett, Amir",RP,24.0,0.355
2024,607455,"Banda, Anthony",RP,209.0,0.281
2024,607481,"Bummer, Aaron",RP,244.0,0.305
2024,608032,"Estévez, Carlos",RP,212.0,0.235
2024,608371,"Sims, Lucas",RP,215.0,0.331
2024,608638,"Chargois, JT",RP,146.0,0.269
2024,608648,"Duffey, Tyler",RP,42.0,0.322
2024,608678,"Leone, Dominic",RP,89.0,0.381
2024,608717,"Stratton, Chris",RP,257.0,0.326
2024,608718,"Suter, Brent",RP,270.0,0.305
2024,608723,"Voth, Austin",RP,248.0,0.281
2024,612434,"Castro, Miguel",RP,64.0,0.421
2024,613534,"Adams, Austin",RP,191.0,0.354
2024,614179,"Ruiz, José",RP,217.0,0.32
2024,620982,"Pinto, Ricardo",RP,59.0,0.444
2024,621016,"Cuas, Jose",RP,83.0,0.394
2024,621051,"Wilson, Steven",RP,163.0,0.347
2024,621053,"Ferguson, Tyler",RP,207.0,0.262
2024,621114,"Burr, Ryan",RP,140.0,0.307
2024,621199,"Bowman, Matt",RP,132.0,0.314
2024,621237,"Alvarado, José",RP,258.0,0.288
2024,621242,"Díaz, Edwin",RP,216.0,0.269
2024,621294,"Heller, Ben",RP,66.0,0.423
2024,621345,"Minter, A.J.",RP,134.0,0.277
2024,621363,"Poche, Colin",RP,153.0,0.287
2024,621366,"Borucki, Ryan",RP,51.0,0.385
2024,621381,"Strahm, Matt",RP,237.0,0.221
2024,621383,"Banks, Tanner",RP,310.0,0.293
2024,621399,"Feigl, Brady",RP,11.0,0.735
2024,622065,"Young, Alex",RP,68.0,0.327
2024,622075,"Almonte, Yency",RP,67.0,0.249
2024,622088,"Antone, Tejay",RP,11.0,0.445
2024,622098,"Smith, Drew",RP,79.0,0.337
2024,622103,"Reyes, Gerardo",RP,18.0,0.352
2024,622250,"Sborz, Josh",RP,68.0,0.277
2024,622251,"Staumont, Josh",RP,102.0,0.252
2024,622253,"Tate, Dillon",RP,164.0,0.326
2024,622259,"Wingenter, Trey",RP,42.0,0.413
2024,622503,"Crismatt, Nabil",RP,26.0,0.297
2024,622554,"Domínguez, Seranthony",RP,255.0,0.312
2024,622694,"Hernández, Elieser",RP,64.0,0.355
2024,622766,"Díaz, Miguel",RP,3.0,0.0
2024,622786,"Tinoco, Jesus",RP,162.0,0.241
2024,623149,"Sewald, Paul",RP,165.0,0.311
2024,623211,"Brazobán, Huascar",RP,217.0,0.269
2024,623352,"Hader, Josh",RP,278.0,0.261
2024,623433,"Anderson, Nick",RP,153.0,0.344
2024,623437,"Topa, Justin",RP,8.0,0.11
2024,623451,"Stephens, Jackson",RP,17.0,0.411
2024,623465,"Phillips, Evan",RP,228.0,0.288
2024,623474,"Herget, Jimmy",RP,52.0,0.327
2024,624522,"Thompson, Keegan",RP,127.0,0.277
2024,624647,"González, Victor",RP,97.0,0.277
2024,628452,"Iglesias, Raisel",RP,259.0,0.2
2024,628708,"Marte, Yunior",RP,127.0,0.381
2024,640448,"Finnegan, Kyle",RP,271.0,0.309
2024,640451,"Harvey, Hunter",RP,219.0,0.333
2024,640454,"Krook, Matt",RP,6.0,0.456
2024,640462,"Puk, A.J.",RP,294.0,0.265
2024,640470,"Alzolay, Adbert",RP,75.0,0.387
2024,641149,"Parsons, Wes",RP,38.0,0.34
2024,641329,"Baker, Bryan",RP,93.0,0.311
2024,641360,"Bickford, Phil",RP,39.0,0.319
2024,641401,"Brogdon, Connor",RP,19.0,0.715
2024,641427,"Busenitz, Alan",RP,21.0,0.451
2024,641582,"Foster, Matt",RP,30.0,0.313
2024,641656,"Hamilton, Ian",RP,163.0,0.31
2024,641703,"Honeywell, Brent",RP,150.0,0.3
2024,641726,"Jefferies, Daulton",RP,73.0,0.457
2024,641729,"Jiménez, Joe",RP,277.0,0.23
2024,641745,"Keller, Brad",RP,192.0,0.358
2024,641755,"Kinley, Tyler",RP,285.0,0.341
2024,641771,"Kuhl, Chad",RP,240.0,0.343
2024,641835,"Mayza, Tim",RP,195.0,0.358
2024,641941,"Pagán, Emilio",RP,158.0,0.33
2024,642016,"Robert, Daniel",RP,26.0,0.357
2024,642028,"Rogers, Josh",RP,50.0,0.382
2024,642048,"Saucedo, Tayler",RP,166.0,0.301
2024,642100,"Speier, Gabe",RP,104.0,0.304
2024,642121,"Sulser, Cole",RP,66.0,0.245
2024,642207,"Williams, Devin",RP,88.0,0.228
2024,642232,"Yarbrough, Ryan",RP,398.0,0.273
2024,642397,"Soto, Gregory",RP,244.0,0.34
2024,642520,"Garabito, Gerson",RP,115.0,0.326
2024,642528,"Loáisiga, Jonathan",RP,20.0,0.343
2024,642546,"Hernández, Jonathan",RP,192.0,0.348
2024,642629,"Ramirez, Emmanuel",RP,92.0,0.362
2024,642701,"Santana, Dennis",RP,287.0,0.281
2024,643256,"Cimber, Adam",RP,107.0,0.313
2024,643338,"Green, Chad",RP,210.0,0.276
2024,643361,"Herget, Kevin",RP,43.0,0.216
2024,643377,"Jax, Griffin",RP,276.0,0.227
2024,643410,"Leiter Jr., Mark",RP,256.0,0.308
2024,643493,"Pruitt, Austin",RP,24.0,0.535
2024,643511,"Rogers, Tyler",RP,290.0,0.281
2024,646242,"Díaz, Jhonathan",RP,47.0,0.395
2024,647315,"Pop, Zach",RP,209.0,0.315
2024,650556,"Abreu, Bryan",RP,325.0,0.288
2024,650671,"Quijada, José",RP,84.0,0.305
2024,650893,"Cabrera, Génesis",RP,271.0,0.338
2024,650895,"Castillo, Diego",RP,43.0,0.309
2024,650960,"Duarte, Daniel",RP,15.0,0.266
2024,655889,"Rodríguez, Manuel",RP,158.0,0.268
2024,656186,"Altavilla, Dan",RP,21.0,0.437
2024,656222,"Beeks, Jalen",RP,312.0,0.322
2024,656232,"Bielak, Brandon",RP,140.0,0.391
2024,656234,"Bird, Jake",RP,185.0,0.368
2024,656240,"Blewett, Scott",RP,85.0,0.29
2024,656266,"Bukauskas, J.B.",RP,22.0,0.205
2024,656271,"Burke, Brock",RP,154.0,0.352
2024,656353,"Davidson, Tucker",RP,19.0,0.258
2024,656354,"Davis, Austin",RP,33.0,0.341
2024,656412,"Faedo, Alex",RP,246.0,0.322
2024,656420,"Feyereisen, J.P.",RP,48.0,0.385
2024,656457,"Gilbert, Tyler",RP,38.0,0.328
2024,656458,"Gilbreath, Lucas",RP,12.0,0.791
2024,656464,"Ginkel, Kevin",RP,291.0,0.3
2024,656529,"Hentges, Sam",RP,91.0,0.278
2024,656546,"Hoffman, Jeff",RP,265.0,0.252
2024,656629,"Kopech, Michael",RP,279.0,0.277
2024,656638,"Lange, Alex",RP,90.0,0.327
2024,656641,"Latz, Jacob",RP,192.0,0.318
2024,656657,"Logue, Zach",RP,12.0,0.569
2024,656671,"Maciejewski, Josh",RP,27.0,0.239
2024,656730,"Megill, Trevor",RP,183.0,0.239
2024,656786,"Mushinski, Parker",RP,50.0,0.323
2024,656793,"Nelson, Nick",RP,26.0,0.379
2024,656794,"Newcomb, Sean",RP,45.0,0.376
2024,656848,"Petersen, Michael",RP,90.0,0.358
2024,656887,"Reid-Foley, Sean",RP,90.0,0.243
2024,656924,"Ryan, Ryder",RP,93.0,0.346
2024,656945,"Scott, Tanner",RP,294.0,0.241
2024,657024,"Swanson, Erik",RP,168.0,0.349
2024,657044,"Thompson, Ryan",RP,272.0,0.29
2024,657053,"Toussaint, Touki",RP,117.0,0.437
2024,657097,"Webb, Jacob",RP,237.0,0.266
2024,657240,"Merryweather, Julian",RP,74.0,0.377
2024,657265,"Strzelecki, Peter",RP,47.0,0.314
2024,657508,"Baumann, Mike",RP,264.0,0.344
2024,657514,"Bernardino, Brennan",RP,226.0,0.322
2024,657571,"Ferguson, Caleb",RP,249.0,0.322
2024,657585,"Garrett, Reed",RP,247.0,0.31
2024,657612,"Hill, Tim",RP,291.0,0.299
2024,657649,"Koenig, Jared",RP,265.0,0.273
2024,657697,"Nittoli, Vinny",RP,46.0,0.263
2024,658648,"Avila, Pedro",RP,353.0,0.304
2024,659275,"Lamet, Dinelson",RP,18.0,0.213
2024,660600,"Paredes, Enoli",RP,87.0,0.245
2024,660761,"Suarez, José",RP,240.0,0.371
2024,660813,"Graterol, Brusdar",RP,26.0,0.128
2024,660825,"Bazardo, Eduard",RP,108.0,0.255
2024,660853,"De Los Santos, Enyel",RP,278.0,0.377
2024,660896,"Alcala, Jorge",RP,235.0,0.273
2024,661269,"Gutierrez, Vladimir",RP,17.0,0.305
2024,661395,"Duran, Jhoan",RP,228.0,0.292
2024,661403,"Clase, Emmanuel",RP,270.0,0.175
2024,661527,"Martinez, Seth",RP,222.0,0.323
2024,662253,"Muñoz, Andrés",RP,232.0,0.233
2024,663158,"Suarez, Robert",RP,258.0,0.262
2024,663321,"Hernandez, Nick",RP,34.0,0.417
2024,663423,"Thornton, Trent",RP,294.0,0.302
2024,663432,"Rainey, Tanner",RP,231.0,0.335
2024,663460,"Bubic, Kris",RP,121.0,0.252
2024,663462,"Campbell, Isaiah",RP,37.0,0.496
2024,663485,"Sands, Cole",RP,292.0,0.259
2024,663531,"Allen, Logan",RP,128.0,0.33
2024,663542,"Hudson, Bryan",RP,231.0,0.218
2024,663546,"Hjelle, Sean",RP,337.0,0.306
2024,663562,"Davis, Noah",RP,96.0,0.399
2024,663567,"Lambert, Peter",RP,280.0,0.362
2024,663568,"Kolek, Stephen",RP,211.0,0.336
2024,663574,"Santillan, Tony",RP,122.0,0.25
2024,663704,"McArthur, James",RP,246.0,0.344
2024,663738,"Lynch IV, Daniel",RP,175.0,0.274
2024,663767,"Shugart, Chase",RP,36.0,0.296
2024,663773,"Hoeing, Bryan",RP,210.0,0.259
2024,663878,"Pearson, Nate",RP,285.0,0.333
2024,663893,"Little, Brendon",RP,193.0,0.309
2024,663941,"Beck, Tristan",RP,67.0,0.293
2024,663947,"Holton, Tyler",RP,354.0,0.221
2024,663989,"Vespi, Nick",RP,49.0,0.276
2024,663992,"Lovelady, Richard",RP,147.0,0.304
2024,664076,"Cleavinger, Garrett",RP,266.0,0.308
2024,664079,"Jay, Tyler",RP,36.0,0.366
2024,664123,"Effross, Scott",RP,14.0,0.371
2024,664126,"Fairbanks, Pete",RP,185.0,0.265
2024,664129,"Hartlieb, Geoff",RP,44.0,0.393
2024,664139,"Gibaut, Ian",RP,10.0,0.371
2024,664208,"Maton, Phil",RP,265.0,0.29
2024,664351,"Contreras, Luis",RP,26.0,0.319
2024,664747,"Díaz, Alexis",RP,242.0,0.3
2024,664776,"Cousins, Jake",RP,155.0,0.268
2024,664849,"Young, Danny",RP,165.0,0.297
2024,664854,"Helsley, Ryan",RP,266.0,0.243
2024,664875,"Lawrence, Justin",RP,279.0,0.387
2024,664948,"Misiewicz, Anthony",RP,6.0,0.409
2024,665620,"García, Deivi",RP,68.0,0.354
2024,665625,"Peguero, Elvis",RP,227.0,0.317
2024,665896,"Marte, José",RP,80.0,0.283
2024,666171,"Zeferjahn, Ryan",RP,64.0,0.181
2024,666204,"Jiménez, Dany",RP,117.0,0.361
2024,666205,"Muller, Kyle",RP,202.0,0.294
2024,666207,"Pint, Riley",RP,22.0,0.529
2024,666208,"Speas, Alex",RP,8.0,0.453
2024,666214,"Wentz, Joey",RP,304.0,0.317
2024,666215,"Whitley, Forrest",RP,20.0,0.378
2024,666277,"Soriano, George",RP,131.0,0.36
2024,666619,"Santos, Gregory",RP,31.0,0.269
2024,666720,"Rodríguez, Yerry",RP,105.0,0.414
2024,666745,"Brito, Jhony",RP,185.0,0.308
2024,666808,"Doval, Camilo",RP,271.0,0.327
2024,666818,"Frías, Luis",RP,53.0,0.493
2024,666974,"Cano, Yennier",RP,249.0,0.303
2024,667297,"Nance, Tommy",RP,93.0,0.288
2024,667463,"King, John",RP,248.0,0.28
2024,668338,"Miller, Tyson",RP,235.0,0.242
2024,668390,"Winn, Cole",RP,77.0,0.315
2024,668674,"Erceg, Lucas",RP,253.0,0.259
2024,668941,"Romero, JoJo",RP,243.0,0.305
2024,668943,"Miller, Ryan",RP,58.0,0.34
2024,668968,"Crouse, Hans",RP,107.0,0.273
2024,668970,"Hollowell, Gavin",RP,6.0,0.353
2024,668984,"Legumina, Casey",RP,47.0,0.407
2024,669062,"Miller, Erik",RP,284.0,0.296
2024,669093,"Estrada, Jeremiah",RP,252.0,0.239
2024,669111,"McMillon, John",RP,47.0,0.234
2024,669169,"Heasley, Jonathan",RP,29.0,0.481
2024,669199,"Bachar, Lake",RP,40.0,0.357
2024,669211,"Akin, Keegan",RP,313.0,0.255
2024,669212,"Morgan, Eli",RP,167.0,0.256
2024,669270,"Kuhnel, Joel",RP,39.0,0.248
2024,669276,"Lee, Dylan",RP,240.0,0.277
2024,669308,"Reynolds, Sean",RP,49.0,0.288
2024,669387,"Mlodzinski, Carmen",RP,209.0,0.272
2024,669391,"White, Owen",RP,18.0,0.606
2024,669395,"Coleman, Dylan",RP,4.0,0.172
2024,669422,"Sauer, Matt",RP,84.0,0.408
2024,669438,"Englert, Mason",RP,93.0,0.353
2024,669459,"Nelson, Kyle",RP,42.0,0.289
2024,669461,"Liberatore, Matthew",RP,358.0,0.313
