game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS,model_tag,model_metric,snapshot_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home,selection_rule_tag,hybrid_action,hybrid_selection,pregame_market_utc,pregame_away_ml,pregame_home_ml,pregame_p_home,hybrid_p,hybrid_ml
823739,2026-09-09,Chicago Cubs @ Milwaukee Brewers,away,Kevin Gausman,R,Milwaukee Brewers,9,4,5,0,4,0,294,False,True,0.7631867197875167,0.7565265555172269,0.7135405046480743,0.7121938742870247,0.7522232102611299,0.0335030371710735,xw+plat_consol_v12,xwOBA,2026-09-10T01:31:31.672674+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-10T01:31:31.672674+00:00,113.0,-136.0,0.551057677674631,,
823739,2026-09-09,Chicago Cubs @ Milwaukee Brewers,home,Logan Henderson,R,Chicago Cubs,9,3,4,2,5,0,109,False,True,0.7653423638778221,0.767696029396709,0.5560247011952193,0.5865200247585562,0.6230662596396411,-0.0956539134504153,xw+plat_consol_v12,xwOBA,2026-09-10T01:31:31.672674+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-10T01:31:31.672674+00:00,113.0,-136.0,0.551057677674631,,
823818,2026-09-09,New York Mets @ Miami Marlins,away,Robert Stock,R,Miami Marlins,9,6,3,0,6,0,44,True,False,0.7502172642762285,0.7496125107830065,0.8000509960159363,0.7658040095946772,0.789544677216717,0.07082450412666053,xw+plat_consol_v12,xwOBA,2026-09-10T01:31:31.672674+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-10T01:31:31.672674+00:00,108.0,-131.0,0.541193294669103,,
823818,2026-09-09,New York Mets @ Miami Marlins,home,Janson Junk,R,New York Mets,9,5,3,1,6,0,169,False,True,0.7266247011952192,0.7347677959615226,0.7298037184594953,0.739694640127249,0.7487438678035016,0.030023694713445126,xw+plat_consol_v12,xwOBA,2026-09-10T01:31:31.672674+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-10T01:31:31.672674+00:00,108.0,-131.0,0.541193294669103,,
823900,2026-09-09,Cincinnati Reds @ Los Angeles Dodgers,away,Rhett Lowder,R,Los Angeles Dodgers,9,3,4,2,5,1,200,False,True,0.7190483399734396,0.7212927764574223,0.7765107569721116,0.7744188425144207,0.773136895958106,0.05441672286804955,xw+plat_consol_v12,xwOBA,2026-09-10T01:31:31.672674+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-10T01:31:31.672674+00:00,232.0,-291.0,0.711889884461212,,
823900,2026-09-09,Cincinnati Reds @ Los Angeles Dodgers,home,Yoshinobu Yamamoto,R,Cincinnati Reds,9,4,3,2,6,2,298,False,True,0.591445683930943,0.6980714827714012,0.5506023904382471,0.5710844888210141,0.5471459219404153,-0.1715742511496411,xw+plat_consol_v12,xwOBA,2026-09-10T01:31:31.672674+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-10T01:31:31.672674+00:00,232.0,-291.0,0.711889884461212,,
824064,2026-09-09,Arizona Diamondbacks @ Kansas City Royals,away,Zac Gallen,R,Kansas City Royals,9,5,3,1,6,0,206,False,True,0.7299922974767598,0.7289796611705587,0.8630509960159363,0.8472754405708444,0.8494745287912164,0.13075435570116,xw+plat_consol_v12,xwOBA,2026-09-10T01:31:31.672674+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-10T01:31:31.672674+00:00,-115.0,-105.0,0.4891657638136511,,
824064,2026-09-09,Arizona Diamondbacks @ Kansas City Royals,home,Daniel Lynch IV,L,Arizona Diamondbacks,9,1,5,3,8,0,108,False,True,0.7101567065073041,0.7204688677339909,0.6958347941567065,0.6809195282293619,0.6785870382777597,-0.040133134812296745,xw+plat_consol_v12,xwOBA,2026-09-10T01:31:31.672674+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-10T01:31:31.672674+00:00,-115.0,-105.0,0.4891657638136511,,
824226,2026-09-09,Minnesota Twins @ Detroit Tigers,away,Zebby Matthews,R,Detroit Tigers,9,5,4,0,5,0,212,False,True,0.7641290836653386,0.7598675573611628,0.7653636122177956,0.7624864858461203,0.8017070218378447,0.08298684874778828,xw+plat_consol_v12,xwOBA,2026-09-10T01:31:31.672674+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-10T01:31:31.672674+00:00,108.0,-130.0,0.5403677058353318,,
824226,2026-09-09,Minnesota Twins @ Detroit Tigers,home,Keider Montero,R,Minnesota Twins,9,3,3,3,6,0,248,False,True,0.7395205843293493,0.7412008578552617,0.6374310756972112,0.6474318249998017,0.6596692926365894,-0.05905088045346707,xw+plat_consol_v12,xwOBA,2026-09-10T01:31:31.672674+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-10T01:31:31.672674+00:00,108.0,-130.0,0.5403677058353318,,
824549,2026-09-09,Pittsburgh Pirates @ Chicago White Sox,away,Lake Bachar,R,Chicago White Sox,9,5,3,1,6,0,139,False,True,0.7544950863213813,0.7543440875916787,0.646578486055777,0.6670420346783401,0.6914424787798666,-0.027277694310189782,xw+plat_consol_v12,xwOBA,2026-09-10T01:31:31.672674+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-10T01:31:31.672674+00:00,108.0,-131.0,0.541193294669103,,
824549,2026-09-09,Pittsburgh Pirates @ Chicago White Sox,home,Davis Martin,R,Pittsburgh Pirates,9,3,5,1,4,1,234,False,True,0.7603317397078353,0.767599764857252,0.7216488711819389,0.7208879498185651,0.7712034383352897,0.05248326524523328,xw+plat_consol_v12,xwOBA,2026-09-10T01:31:31.672674+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-10T01:31:31.672674+00:00,108.0,-131.0,0.541193294669103,,
824713,2026-09-09,Los Angeles Angels @ Boston Red Sox,away,Ryan Johnson,R,Boston Red Sox,9,3,4,2,5,1,139,False,True,0.7417001328021248,0.7307306535944769,0.7675498007968128,0.7589819121529611,0.7666324322200001,0.04791225912994368,xw+plat_consol_v12,xwOBA,2026-09-10T01:31:31.672674+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-10T01:31:31.672674+00:00,183.0,-224.0,0.6617671621847335,,
824713,2026-09-09,Los Angeles Angels @ Boston Red Sox,home,Jake Bennett,L,Los Angeles Angels,9,1,8,0,8,1,104,False,True,0.6341851261620185,0.7054696875969965,0.6478972111553785,0.6648194943215621,0.6485268554565505,-0.07019331763350589,xw+plat_consol_v12,xwOBA,2026-09-10T01:31:31.672674+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-10T01:31:31.672674+00:00,183.0,-224.0,0.6617671621847335,,
824791,2026-09-09,Cleveland Guardians @ Baltimore Orioles,away,Foster Griffin,L,Baltimore Orioles,9,4,5,0,5,2,182,False,True,0.7094020190023753,0.7259761349316418,0.6894308100929616,0.6815320080541244,0.702256624637798,-0.016463548452258392,xw+plat_consol_v12,xwOBA,2026-09-10T01:31:31.672674+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-10T01:31:31.672674+00:00,-118.0,-102.0,0.4826358742837298,,
824791,2026-09-09,Cleveland Guardians @ Baltimore Orioles,home,Shane Baz,R,Cleveland Guardians,9,4,1,4,8,0,287,False,True,0.7128791500664011,0.7188883488670015,0.7633386454183267,0.7558928781948612,0.7370357369889147,0.018315563898858245,xw+plat_consol_v12,xwOBA,2026-09-10T01:31:31.672674+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-10T01:31:31.672674+00:00,-118.0,-102.0,0.4826358742837298,,
824871,2026-09-09,Tampa Bay Rays @ Atlanta Braves,away,Griffin Jax,R,Atlanta Braves,9,4,4,1,5,0,154,False,True,0.7576140770252324,0.753352433832571,0.7180403718459496,0.7179841524224612,0.7483280100448629,0.02960783695480651,xw+plat_consol_v12,xwOBA,2026-09-10T01:31:31.672674+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-10T01:31:31.672674+00:00,104.0,-126.0,0.532129844319311,,
824871,2026-09-09,Tampa Bay Rays @ Atlanta Braves,home,Reynaldo López,R,Tampa Bay Rays,9,6,3,0,6,0,135,False,True,0.7722972111553785,0.7722158336745678,0.7315104913678618,0.7391793036001187,0.7850616320915427,0.06634145900148625,xw+plat_consol_v12,xwOBA,2026-09-10T01:31:31.672674+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-10T01:31:31.672674+00:00,104.0,-126.0,0.532129844319311,,
824956,2026-09-09,Toronto Blue Jays @ Athletics,away,Braydon Fisher,R,Athletics,9,3,6,0,3,0,139,False,True,0.6758188579017265,0.6944548487403212,0.60597609561753,0.6430137579307527,0.6279336273622185,-0.09078654572783795,xw+plat_consol_v12,xwOBA,2026-09-10T01:31:31.672674+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-10T01:31:31.672674+00:00,-162.0,134.0,0.4086853434828726,,
824956,2026-09-09,Toronto Blue Jays @ Athletics,home,Brady Basso,L,Toronto Blue Jays,9,4,5,0,5,0,62,False,True,0.6680247011952192,0.6968377995062845,0.7800533864541834,0.746810479034842,0.7384326904168157,0.01971251732675927,xw+plat_consol_v12,xwOBA,2026-09-10T01:31:31.672674+00:00,posted,posted,9,9,0,0,xwoba_market_hybrid_v1,,,2026-09-10T01:31:31.672674+00:00,-162.0,134.0,0.4086853434828726,,
