game_pk,faced_pitcher,pitcher_side,batting_side,player_id,batting_order,PA,xwoba_raw,xwoba_shrunk,slot_weight,savant_backfill,model_tag,model_metric,snapshot_utc,scheduled_start_utc,lock_status
824710,Foster Griffin,away,home,668939,5.0,395.0,0.328,0.32524184513512794,4.18,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:10:00Z,late_snapshot
824710,Foster Griffin,away,home,678882,6.0,569.0,0.282,0.28683514699833834,4.08,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:10:00Z,late_snapshot
824710,Foster Griffin,away,home,680776,7.0,593.0,0.299,0.3012145935669384,3.97,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:10:00Z,late_snapshot
824710,Foster Griffin,away,home,702332,8.0,570.0,0.295,0.29788763185356465,3.87,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:10:00Z,late_snapshot
824710,Foster Griffin,away,home,596115,9.0,252.0,0.254,0.271144071994001,3.76,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:10:00Z,late_snapshot
824710,Sonny Gray,home,away,680757,1.0,618.0,0.327,0.3252377623146077,4.61,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:10:00Z,late_snapshot
824710,Sonny Gray,home,away,608070,2.0,525.0,0.327,0.32497554134702133,4.5,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:10:00Z,late_snapshot
824710,Sonny Gray,home,away,800050,3.0,540.0,0.348,0.3427417395967005,4.39,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:10:00Z,late_snapshot
824710,Sonny Gray,home,away,666176,4.0,638.0,0.324,0.3226920234984937,4.29,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:10:00Z,late_snapshot
824710,Sonny Gray,home,away,683953,5.0,498.0,0.302,0.3040647380299136,4.18,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:10:00Z,late_snapshot
824710,Sonny Gray,home,away,682657,6.0,397.0,0.307,0.308478296462552,4.08,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:10:00Z,late_snapshot
824710,Sonny Gray,home,away,663993,7.0,416.0,0.336,0.3318037080269154,3.97,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:10:00Z,late_snapshot
824710,Sonny Gray,home,away,694197,8.0,133.0,0.287,0.298736967132568,3.87,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:10:00Z,late_snapshot
824710,Sonny Gray,home,away,672275,9.0,331.0,0.302,0.3048647641343117,3.76,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:10:00Z,late_snapshot
824868,Andrew Abbott,away,home,686948,1.0,596.0,0.367,0.35943493296248324,4.61,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:15:00Z,late_snapshot
824868,Andrew Abbott,away,home,643289,2.0,602.0,0.304,0.3054739506294705,4.5,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:15:00Z,late_snapshot
824868,Andrew Abbott,away,home,621566,3.0,679.0,0.351,0.34629488233875266,4.39,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:15:00Z,late_snapshot
824868,Andrew Abbott,away,home,645277,4.0,665.0,0.278,0.28275125927044226,4.29,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:15:00Z,late_snapshot
824868,Andrew Abbott,away,home,671739,5.0,604.0,0.341,0.33721408145154597,4.18,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:15:00Z,late_snapshot
824868,Andrew Abbott,away,home,663586,6.0,610.0,0.298,0.3003024131575892,4.08,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:15:00Z,late_snapshot
824868,Andrew Abbott,away,home,669221,7.0,107.0,0.259,0.28573774561298715,3.97,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:15:00Z,late_snapshot
824868,Andrew Abbott,away,home,642086,8.0,293.0,0.297,0.30141402885976676,3.87,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:15:00Z,late_snapshot
824868,Andrew Abbott,away,home,676551,9.0,40.0,0.312,0.313676523870631,3.76,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:15:00Z,late_snapshot
824868,Chris Sale,home,away,682877,1.0,99.0,0.284,0.29924981578838356,4.61,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:15:00Z,late_snapshot
824868,Chris Sale,home,away,699115,2.0,32.0,0.238,0.29583873743854805,4.5,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:15:00Z,late_snapshot
824868,Chris Sale,home,away,682829,3.0,614.0,0.378,0.3690850326917204,4.39,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:15:00Z,late_snapshot
824868,Chris Sale,home,away,701398,4.0,678.0,0.348,0.3436744387427871,4.29,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:15:00Z,late_snapshot
824868,Chris Sale,home,away,667472,5.0,330.0,0.311,0.31177840312067057,4.18,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:15:00Z,late_snapshot
824868,Chris Sale,home,away,553993,6.0,482.0,0.3,0.3024651431991208,4.08,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:15:00Z,late_snapshot
824868,Chris Sale,home,away,680574,7.0,481.0,0.297,0.2999857372493775,3.97,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:15:00Z,late_snapshot
824868,Chris Sale,home,away,665828,8.0,14.0,0.12,0.29047994159551177,3.87,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:15:00Z,late_snapshot
824868,Chris Sale,home,away,677943,9.0,15.0,0.198,0.29917142036424643,3.76,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:15:00Z,late_snapshot
824060,Bryan Hudson,away,home,695600,1.0,585.0,0.31,0.31063461801735526,4.61,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824060,Bryan Hudson,away,home,677951,2.0,611.0,0.379,0.3699067698198148,4.5,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824060,Bryan Hudson,away,home,695506,3.0,536.0,0.357,0.3502935744369314,4.39,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824060,Bryan Hudson,away,home,672580,4.0,331.0,0.313,0.3133125599579775,4.29,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824060,Bryan Hudson,away,home,686469,5.0,460.0,0.336,0.33213341668194346,4.18,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824060,Bryan Hudson,away,home,521692,6.0,607.0,0.31,0.3106148703562777,4.08,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824060,Bryan Hudson,away,home,686681,7.0,435.0,0.305,0.3067471277418473,3.97,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824060,Bryan Hudson,away,home,670231,8.0,145.0,0.311,0.3123661769056667,3.87,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824060,Bryan Hudson,away,home,664728,9.0,312.0,0.253,0.26789008092691347,3.76,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824060,Seth Lugo,home,away,803011,1.0,534.0,0.341,0.3367960778263223,4.61,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824060,Seth Lugo,home,away,691019,2.0,126.0,0.303,0.3080208554950811,4.5,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824060,Seth Lugo,home,away,678246,3.0,685.0,0.38,0.3716365775055902,4.39,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824060,Seth Lugo,home,away,808959,4.0,531.0,0.344,0.33930065505846013,4.29,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824060,Seth Lugo,home,away,643217,5.0,454.0,0.307,0.30832619736802946,4.18,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824060,Seth Lugo,home,away,545341,6.0,267.0,0.338,0.3315550772258538,4.08,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824060,Seth Lugo,home,away,671976,7.0,473.0,0.315,0.3148860616786882,3.97,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824060,Seth Lugo,home,away,805367,8.0,634.0,0.299,0.3010908901115645,3.87,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824060,Seth Lugo,home,away,695657,9.0,621.0,0.301,0.3028511974228687,3.76,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824625,Ryan Gusto,away,home,691718,1.0,708.0,0.376,0.3683696947300598,4.61,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824625,Ryan Gusto,away,home,673548,2.0,617.0,0.338,0.33470113436804516,4.5,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824625,Ryan Gusto,away,home,683737,3.0,691.0,0.332,0.32976828488228616,4.39,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824625,Ryan Gusto,away,home,624424,4.0,297.0,0.336,0.330545877435487,4.29,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824625,Ryan Gusto,away,home,664023,5.0,618.0,0.315,0.31490907150680825,4.18,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824625,Ryan Gusto,away,home,663538,6.0,671.0,0.322,0.32100741030076313,4.08,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824625,Ryan Gusto,away,home,699393,7.0,250.0,0.284,0.2926706095482524,3.97,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824625,Ryan Gusto,away,home,621020,8.0,471.0,0.305,0.3066369760803649,3.87,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824625,Ryan Gusto,away,home,665804,9.0,243.0,0.291,0.29780674443699223,3.76,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824625,Kevin Gausman,home,away,672640,1.0,670.0,0.327,0.32535677057388096,4.61,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824625,Kevin Gausman,home,away,669065,2.0,507.0,0.326,0.3240802526225508,4.5,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824625,Kevin Gausman,home,away,681715,3.0,485.0,0.347,0.34141831340493733,4.39,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824625,Kevin Gausman,home,away,665052,4.0,306.0,0.363,0.3510165353248481,4.29,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824625,Kevin Gausman,home,away,691594,5.0,470.0,0.294,0.2975696725296286,4.18,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824625,Kevin Gausman,home,away,805300,6.0,600.0,0.313,0.3131924476312691,4.08,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824625,Kevin Gausman,home,away,682663,7.0,235.0,0.287,0.2951633234086219,3.97,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824625,Kevin Gausman,home,away,688363,8.0,148.0,0.246,0.27355932799148525,3.87,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
824625,Kevin Gausman,home,away,665923,9.0,243.0,0.277,0.2878883770900535,3.76,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-23T23:40:00Z,late_snapshot
822841,Nolan McLean,away,home,694671,1.0,451.0,0.324,0.3222481185878191,4.61,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:05:00Z,late_snapshot
822841,Nolan McLean,away,home,608369,2.0,415.0,0.349,0.34227128804250156,4.5,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:05:00Z,late_snapshot
822841,Nolan McLean,away,home,673962,3.0,435.0,0.345,0.3392704922278287,4.39,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:05:00Z,late_snapshot
822841,Nolan McLean,away,home,607043,4.0,635.0,0.343,0.33910165080529026,4.29,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:05:00Z,late_snapshot
822841,Nolan McLean,away,home,677649,5.0,578.0,0.303,0.3046736184983604,4.18,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:05:00Z,late_snapshot
822841,Nolan McLean,away,home,669394,6.0,600.0,0.318,0.31747816191698336,4.08,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:05:00Z,late_snapshot
822841,Nolan McLean,away,home,670032,7.0,259.0,0.266,0.27946716808325445,3.97,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:05:00Z,late_snapshot
822841,Nolan McLean,away,home,643376,8.0,210.0,0.266,0.2815958494899624,3.87,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:05:00Z,late_snapshot
822841,Nolan McLean,away,home,694497,9.0,442.0,0.278,0.28470611317691574,3.76,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:05:00Z,late_snapshot
822841,Cody Bradford,home,away,596019,1.0,445.0,0.332,0.3287609419117217,4.61,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:05:00Z,late_snapshot
822841,Cody Bradford,home,away,665742,2.0,458.0,0.411,0.3936786977453196,4.5,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:05:00Z,late_snapshot
822841,Cody Bradford,home,away,666182,3.0,672.0,0.328,0.3262314939661766,4.39,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:05:00Z,late_snapshot
822841,Cody Bradford,home,away,668901,4.0,283.0,0.311,0.3118739251746432,4.29,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:05:00Z,late_snapshot
822841,Cody Bradford,home,away,683146,5.0,460.0,0.316,0.31570484525337206,4.18,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:05:00Z,late_snapshot
822841,Cody Bradford,home,away,701807,6.0,631.0,0.34,0.33649071592597585,4.08,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:05:00Z,late_snapshot
822841,Cody Bradford,home,away,543760,7.0,532.0,0.302,0.3039536603510891,3.97,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:05:00Z,late_snapshot
822841,Cody Bradford,home,away,682626,8.0,408.0,0.324,0.32209982941316606,3.87,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:05:00Z,late_snapshot
822841,Cody Bradford,home,away,805999,9.0,473.0,0.319,0.3181879813994561,3.76,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:05:00Z,late_snapshot
824301,Merrill Kelly,away,home,664983,1.0,576.0,0.324,0.32257206115663956,4.61,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:40:00Z,late_snapshot
824301,Merrill Kelly,away,home,694249,2.0,352.0,0.311,0.3117405162431158,4.5,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:40:00Z,late_snapshot
824301,Merrill Kelly,away,home,696100,3.0,552.0,0.319,0.3182863701562704,4.39,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:40:00Z,late_snapshot
824301,Merrill Kelly,away,home,681198,4.0,617.0,0.334,0.3312590144238331,4.29,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:40:00Z,late_snapshot
824301,Merrill Kelly,away,home,691720,5.0,454.0,0.338,0.33373052949799337,4.18,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:40:00Z,late_snapshot
824301,Merrill Kelly,away,home,691182,6.0,77.0,0.263,0.29200967989767423,4.08,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:40:00Z,late_snapshot
824301,Merrill Kelly,away,home,666160,7.0,429.0,0.277,0.2840599496065942,3.97,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:40:00Z,late_snapshot
824301,Merrill Kelly,away,home,681393,8.0,371.0,0.305,0.30698452938829796,3.87,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:40:00Z,late_snapshot
824301,Merrill Kelly,away,home,687859,9.0,441.0,0.325,0.32303089342308383,3.76,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:40:00Z,late_snapshot
824301,Mason Adams,home,away,663457,1.0,311.0,0.341,0.3345151176201662,4.61,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:40:00Z,late_snapshot
824301,Mason Adams,home,away,691783,2.0,128.0,0.314,0.31415225149951026,4.5,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:40:00Z,late_snapshot
824301,Mason Adams,home,away,606466,3.0,602.0,0.343,0.338918395073915,4.39,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:40:00Z,late_snapshot
824301,Mason Adams,home,away,672515,4.0,531.0,0.362,0.3544480401614712,4.29,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:40:00Z,late_snapshot
824301,Mason Adams,home,away,672695,5.0,656.0,0.328,0.3261940652670481,4.18,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:40:00Z,late_snapshot
824301,Mason Adams,home,away,656976,6.0,106.0,0.274,0.2935859870965453,4.08,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:40:00Z,late_snapshot
824301,Mason Adams,home,away,545121,7.0,482.0,0.298,0.3008087858108047,3.97,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:40:00Z,late_snapshot
824301,Mason Adams,home,away,571448,8.0,577.0,0.296,0.29871006402051453,3.87,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:40:00Z,late_snapshot
824301,Mason Adams,home,away,682998,9.0,650.0,0.345,0.34091295112251774,3.76,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T00:40:00Z,late_snapshot
824951,Walbert Ureña,away,home,703607,1.0,450.0,0.319,0.31815402425797884,4.61,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T01:40:00Z,late_snapshot
824951,Walbert Ureña,away,home,671732,2.0,518.0,0.327,0.32495261058557984,4.5,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T01:40:00Z,late_snapshot
824951,Walbert Ureña,away,home,669127,3.0,446.0,0.359,0.3508218193074878,4.39,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T01:40:00Z,late_snapshot
824951,Walbert Ureña,away,home,643446,4.0,500.0,0.299,0.3015578555698139,4.29,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T01:40:00Z,late_snapshot
824951,Walbert Ureña,away,home,680869,5.0,415.0,0.322,0.32051400648910355,4.18,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T01:40:00Z,late_snapshot
824951,Walbert Ureña,away,home,622268,6.0,252.0,0.327,0.3234054356303646,4.08,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T01:40:00Z,late_snapshot
824951,Walbert Ureña,away,home,811965,7.0,64.0,0.323,0.31772386184078255,3.97,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T01:40:00Z,late_snapshot
824951,Walbert Ureña,away,home,666126,8.0,368.0,0.305,0.3069972507305306,3.87,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T01:40:00Z,late_snapshot
824951,Walbert Ureña,away,home,695720,9.0,184.0,0.294,0.30116448359819836,3.76,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T01:40:00Z,late_snapshot
824951,Jeffrey Springs,home,away,687263,1.0,680.0,0.312,0.3123009145408825,4.61,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T01:40:00Z,late_snapshot
824951,Jeffrey Springs,home,away,545361,2.0,615.0,0.38,0.37081778089774586,4.5,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T01:40:00Z,late_snapshot
824951,Jeffrey Springs,home,away,687093,3.0,451.0,0.309,0.30997044163682097,4.39,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T01:40:00Z,late_snapshot
824951,Jeffrey Springs,home,away,694203,4.0,286.0,0.271,0.28222982731059154,4.29,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T01:40:00Z,late_snapshot
824951,Jeffrey Springs,home,away,685133,5.0,317.0,0.311,0.3118026698846243,4.18,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T01:40:00Z,late_snapshot
824951,Jeffrey Springs,home,away,642350,6.0,240.0,0.298,0.30280798041731866,4.08,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T01:40:00Z,late_snapshot
824951,Jeffrey Springs,home,away,695681,7.0,127.0,0.228,0.2660383847660279,3.97,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T01:40:00Z,late_snapshot
824951,Jeffrey Springs,home,away,669326,8.0,58.0,0.194,0.2701690717841034,3.87,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T01:40:00Z,late_snapshot
824951,Jeffrey Springs,home,away,666139,9.0,329.0,0.287,0.29337462317456486,3.76,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T01:40:00Z,late_snapshot
823894,Robbie Ray,away,home,605141,1.0,507.0,0.339,0.33493857222716367,4.61,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T02:10:00Z,late_snapshot
823894,Robbie Ray,away,home,660271,2.0,596.0,0.399,0.38683723181305796,4.5,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T02:10:00Z,late_snapshot
823894,Robbie Ray,away,home,669257,3.0,264.0,0.385,0.36558987181837455,4.39,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T02:10:00Z,late_snapshot
823894,Robbie Ray,away,home,518692,4.0,641.0,0.365,0.3581642555221165,4.29,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T02:10:00Z,late_snapshot
823894,Robbie Ray,away,home,606192,5.0,473.0,0.331,0.3280937405617598,4.18,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T02:10:00Z,late_snapshot
823894,Robbie Ray,away,home,663656,6.0,606.0,0.334,0.33121630784970024,4.08,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T02:10:00Z,late_snapshot
823894,Robbie Ray,away,home,681624,7.0,554.0,0.342,0.3377717329386672,3.97,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T02:10:00Z,late_snapshot
823894,Robbie Ray,away,home,571970,8.0,547.0,0.349,0.34364407008019837,3.87,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T02:10:00Z,late_snapshot
823894,Robbie Ray,away,home,500743,9.0,243.0,0.309,0.31055893102591353,3.76,False,xw+starter_blend_v13,xwOBA,2026-09-24T05:34:45.687934+00:00,2026-09-24T02:10:00Z,late_snapshot
