game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,opp_xwOBA_neutral,opp_xwOBA_vs_sp,platoon_delta_sp,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,starter_xwOBA,mx_xwOBA_sp,edge_xwOBA_sp,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,bullpen_xwOBA,expected_sp_ip,sp_share,bp_share,mx_xwOBA_bp,edge_xwOBA_bp,bullpen_pitchers,bullpen_relief_bf,sp_bf_per_ip,bp_bf_per_ip,opener,opener_reason,opener_confidence,pitching_basis,model_tag,model_metric,snapshot_utc,scheduled_start_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
824084,2026-08-04,2026-08-04T23:40:00Z,Minnesota Twins @ Kansas City Royals,away,Joe Ryan,Kansas City Royals,9,0.32332900938336234,0.3228657955719414,-0.0004632138114209483,0.30378134235113696,0.3228657955719414,0.31626787355915426,0.3103030846326902,-0.005964788926464071,0.30022205243464123,0.30648522948829215,-0.009782644070862101,0.223,0.2530602921646747,0.24375020625604035,0.23151752779829293,-0.01223267845774742,0.393,0.42292430278884463,0.3971276901680692,0.4185284862047121,0.02140079603664291,42.6,42.413970783532534,39.30657693123688,45.96775645305803,6.661179521821147,89.9,89.45636122177956,88.90825455945561,90.44810666232395,1.5398521028683376,19.5,14.418645418326696,13.956325876334835,19.96231954199186,6.005993665657025,27.1,21.05144754316069,22.154320376525312,25.7509243670661,3.596603990540789,5.0,7.90847277556441,8.900766093864178,4.442579825244585,-4.458186268619593,0.30896060144764825,5.426136363636363,0.5926909706407915,0.40730902935920854,0.3158585918966934,-0.0004092816624608475,7.0,866.4285714285714,4.161803713527851,4.342402202628031,False,,,starter_bullpen_sequential,woba+plat_consol_v2,wOBA,2026-08-05T06:02:44.650820+00:00,2026-08-04T23:40:00Z,posted,posted,9,9,0,0
824084,2026-08-04,2026-08-04T23:40:00Z,Minnesota Twins @ Kansas City Royals,home,Randy Dobnak,Minnesota Twins,9,0.32526547734538575,0.32437543750474823,-0.0008900398406375132,0.3078418221169666,0.32437543750474823,0.31626787355915426,0.31610619311691535,-0.00016168044223890954,0.2965766376500749,0.3041794144590432,-0.012088459100111082,0.284,0.24624409030544486,0.24375020625604035,0.28690569218754586,0.043155485931505505,0.39,0.394197609561753,0.3971276901680692,0.3871225087931297,-0.010005181374939498,43.9,38.38209827357238,39.30657693123688,42.86748543780674,3.5609085065698594,91.7,88.72794156706507,88.90825455945561,91.51968700760948,2.611432448153863,7.6,15.116334661354582,13.956325876334835,8.760008785019744,-5.196317091315091,13.2,18.64812749003984,22.154320376525312,11.110938123353659,-11.043382253171654,9.4,10.171580345285525,8.900766093864178,10.742092785877782,1.8413266920136042,0.324140396030773,5.444444444444444,0.5913044835431337,0.4086955164568663,0.3333619676743802,0.017094094115225944,9.0,973.2307692307693,4.096774193548387,4.335875767079887,False,,,starter_bullpen_sequential,woba+plat_consol_v2,wOBA,2026-08-05T06:02:44.650820+00:00,2026-08-04T23:40:00Z,posted,posted,9,9,0,0
824161,2026-08-04,2026-08-05T00:10:00Z,Toronto Blue Jays @ Houston Astros,away,Trey Yesavage,Houston Astros,9,0.33517433212901476,0.33287313690989123,-0.0023011952191235308,0.2890446677617999,0.33287313690989123,0.31626787355915426,0.30514177769987727,-0.011126095859276985,0.28994527631715117,0.3051685034390421,-0.01109937012011214,0.2,0.2515885790172643,0.24375020625604035,0.2064314799003619,-0.037318726355678455,0.327,0.41140212483399735,0.3971276901680692,0.3387537513785127,-0.05837393878955649,34.0,37.03848605577689,39.30657693123688,32.038112301141226,-7.268464630095657,88.3,87.89779548472777,88.90825455945561,87.28954092527214,-1.6187136341834787,20.4,14.524302788844622,13.956325876334835,20.967976912509783,7.011651036174948,24.0,20.069003984063745,22.154320376525312,21.740955598344243,-0.4133647781810694,11.9,8.406427622841965,8.900766093864178,11.239087473692903,2.3383213798287255,0.28789726167152646,5.063725490196079,0.5602528735449585,0.43974712645504155,0.30510772819445936,-0.011160145364694896,7.0,1160.8671817778556,4.120996441281139,4.161078732533771,False,,,starter_bullpen_sequential,woba+plat_consol_v2,wOBA,2026-08-05T06:02:44.650820+00:00,2026-08-05T00:10:00Z,posted,posted,9,9,0,0
824161,2026-08-04,2026-08-05T00:10:00Z,Toronto Blue Jays @ Houston Astros,home,Hayden Wesneski,Toronto Blue Jays,9,0.3096744925960012,0.3073440809094142,-0.0023304116865870417,0.31886877209998543,0.3073440809094142,0.31626787355915426,0.3107014054258326,-0.005566468133321678,0.32881429884732344,0.3195364971213307,0.0032686235621764426,0.377,0.23675245683930943,0.24375020625604035,0.36617682339379687,0.12242661713775652,0.502,0.36547888446215143,0.3971276901680692,0.4619934709724047,0.06486578080433547,50.0,37.731766268260294,39.30657693123688,47.99675933911573,8.690182407878844,90.4,88.30188579017265,88.90825455945561,89.79363123071703,0.8853766712614117,9.1,14.211899070385126,13.956325876334835,9.355573194050288,-4.600752682284547,16.0,19.349933598937582,22.154320376525312,13.97465290386664,-8.179667472658673,8.0,8.858645418326693,8.900766093864178,7.962141977359436,-0.9386241165047418,0.3021320712199835,5.666666666666667,0.6272602540446317,0.3727397459553683,0.295833385791325,-0.020434487767829246,7.0,1230.1272727272726,4.114285714285715,4.1562465714536065,False,,,starter_bullpen_sequential,woba+plat_consol_v2,wOBA,2026-08-05T06:02:44.650820+00:00,2026-08-05T00:10:00Z,posted,posted,9,9,0,0
824321,2026-08-04,2026-08-05T00:40:00Z,Tampa Bay Rays @ Colorado Rockies,away,Freddy Peralta,Colorado Rockies,9,0.33751017605480305,0.3366655545408588,-0.0008446215139442659,0.319405687393662,0.3366655545408588,0.31626787355915426,0.3403234871078835,0.02405561354872926,0.3394686067907115,0.3613626179234151,0.045094744364260864,0.235,0.24555670650730413,0.24375020625604035,0.23674165005054826,-0.007008556205492095,0.363,0.39283851261620184,0.3971276901680692,0.35907941856013886,-0.03804827160793034,38.2,35.120637450199204,39.30657693123688,34.13190502303535,-5.174671908201532,87.7,87.26799468791502,88.90825455945561,86.05974012845941,-2.848514430996204,15.8,15.606321381142099,13.956325876334835,17.449995504807262,3.4936696284724267,22.1,21.658911022576365,22.154320376525312,21.60580534468244,-0.5485150318428715,9.4,7.834900398406376,8.900766093864178,8.274351102855055,-0.6264149910091223,0.29048551945156686,4.729166666666667,0.590411293225768,0.409588706774232,0.30999613621246186,-0.0062717373466923965,7.0,1054.2234234234234,5.181818181818182,3.9805903370004243,False,,,starter_bullpen_sequential,woba+plat_consol_v2,wOBA,2026-08-05T06:02:44.650820+00:00,2026-08-05T00:40:00Z,posted,posted,9,9,0,0
824321,2026-08-04,2026-08-05T00:40:00Z,Tampa Bay Rays @ Colorado Rockies,home,Gabriel Hughes,Tampa Bay Rays,9,0.3318311533994367,0.3319111002785868,7.994687915008347e-05,0.3132937649034956,0.3319111002785868,0.31626787355915426,0.32875390215672673,0.012486028597572474,0.29971752440158506,0.31454213852769897,-0.0017257350314552888,0.188,0.24909269588313412,0.24375020625604035,0.19212056287180573,-0.05162964338423462,0.27,0.3919585657370518,0.3971276901680692,0.26648560493028317,-0.13064208523778603,27.1,36.54302788844621,39.30657693123688,25.19466545024656,-14.111911480990322,88.3,88.41893758300134,88.90825455945561,87.8106830235457,-1.097571535909907,16.9,13.945763612217796,13.956325876334835,16.889437735882957,2.933111859548122,21.2,18.117529880478084,22.154320376525312,17.33709845024713,-4.817221926278183,7.1,8.861434262948208,8.900766093864178,7.0686256220466355,-1.8321404718175422,0.33131518453997155,5.333333333333333,0.5703403213259634,0.42965967867403665,0.3476189300779007,0.03135105651874642,5.0,837.9151336477987,4.078651685393258,4.46924784325954,False,,,starter_bullpen_sequential,woba+plat_consol_v2,wOBA,2026-08-05T06:02:44.650820+00:00,2026-08-05T00:40:00Z,posted,posted,9,9,0,0
824403,2026-08-04,2026-08-04T22:40:00Z,New York Mets @ Cleveland Guardians,away,Sean Manaea,Cleveland Guardians,9,0.3180844084585859,0.3173380605170189,-0.0007463479415669716,0.32936727099624963,0.3173380605170189,0.31626787355915426,0.3307597894904694,0.014491915931315158,0.33686384701779526,0.3380037266128915,0.021735853053737264,0.252,0.2441354581673307,0.24375020625604035,0.2523982908697242,0.008648084613683854,0.417,0.38746772908366534,0.3971276901680692,0.4068566534846975,0.009728963316628314,40.7,36.81474103585657,39.30657693123688,38.11982821044429,-1.1867487207925933,88.5,88.53758300132804,88.90825455945561,88.12932844187243,-0.7789261175831825,14.2,14.666507304116866,13.956325876334835,14.91018142778203,0.9538555514471945,21.9,22.959814077025232,22.154320376525312,22.696247040809244,0.5419266642839311,7.5,8.912217795484727,8.900766093864178,7.509649479746842,-1.391116614117336,0.316710036564823,5.611111111111111,0.6280318285696664,0.37196817143033356,0.3185291110978949,0.0022612375387406347,3.0,265.0,4.392491467576791,4.307512940390716,False,,,starter_bullpen_sequential,woba+plat_consol_v2,wOBA,2026-08-05T06:02:44.650820+00:00,2026-08-04T22:40:00Z,posted,posted,9,9,0,0
824403,2026-08-04,2026-08-04T22:40:00Z,New York Mets @ Cleveland Guardians,home,Joey Cantillo,New York Mets,9,0.3095221015018054,0.31230536843407636,0.0027832669322709336,0.31467235777345304,0.31230536843407636,0.31626787355915426,0.30948008116429493,-0.006787792394859327,0.3285114651282355,0.32439556062750846,0.008127687068354206,0.228,0.25168286852589644,0.24375020625604035,0.23542008396754893,-0.00833012228849142,0.362,0.40819096945551137,0.3971276901680692,0.37208468359473784,-0.02504300657333136,37.5,42.311420982735726,39.30657693123688,40.366737852251354,1.0601609210144716,87.8,89.31211155378487,88.90825455945561,88.20385699432926,-0.7043975651263565,11.0,11.72324037184595,13.956325876334835,8.766914495511115,-5.189411380823721,25.2,21.834236387782205,22.154320376525312,24.835912256425022,2.6815918798997096,11.0,8.441540504648074,8.900766093864178,10.432466663194372,1.5317005693301944,0.29934078423663857,4.686594202898551,0.5255816137370659,0.4744183862629341,0.2929560551296187,-0.023311818429535558,7.0,1042.0,4.348314606741573,4.264610183080192,False,,,starter_bullpen_sequential,woba+plat_consol_v2,wOBA,2026-08-05T06:02:44.650820+00:00,2026-08-04T22:40:00Z,posted,posted,9,9,0,0
824484,2026-08-04,2026-08-04T22:40:00Z,Athletics @ Cincinnati Reds,away,J.T. Ginn,Cincinnati Reds,9,0.32079836795005034,0.31969504789692954,-0.0011033200531208043,0.3105795779821843,0.31969504789692954,0.31626787355915426,0.3144246331754672,-0.0018432403836870503,0.2971773561147494,0.3003976598312882,-0.015870213727866067,0.234,0.21916400236826525,0.24375020625604035,0.21039726423986646,-0.03335294201617389,0.363,0.3817202486678508,0.3971276901680692,0.3489166172416426,-0.048211072926426624,34.8,37.619419775014805,39.30657693123688,33.30627875484448,-6.0002981763924055,87.1,89.59579632918887,88.90825455945561,87.78754176973324,-1.1207127897223756,9.8,17.551716992303135,13.956325876334835,13.3953911159683,-0.5609347603665356,21.9,27.730313795145054,22.154320376525312,27.41198383847353,5.257663461948219,10.7,11.675222024866786,8.900766093864178,14.035294754256341,5.134528660392164,0.32928329314289684,5.353070175438597,0.582562506875751,0.41743749312424905,0.3340002316539488,0.017732358094794565,9.0,1195.288995215311,4.170520231213873,4.386465174488404,False,,,starter_bullpen_sequential,woba+plat_consol_v2,wOBA,2026-08-05T06:02:44.650820+00:00,2026-08-04T22:40:00Z,posted,posted,9,9,0,1
824484,2026-08-04,2026-08-04T22:40:00Z,Athletics @ Cincinnati Reds,home,Brady Singer,Athletics,9,0.3136629587366282,0.31445578742188723,0.0007928286852590394,0.33079781263380037,0.31445578742188723,0.31626787355915426,0.3286250695786127,0.01235719601945845,0.3433467829981268,0.3413795457357883,0.02511167217663407,0.265,0.25521035856573704,0.24375020625604035,0.27745923196831906,0.03370902571227871,0.448,0.370266401062417,0.3971276901680692,0.4176977626661105,0.02057007249804127,40.1,36.27301460823373,39.30657693123688,37.005203692368475,-2.3013732388684076,90.6,87.24539176626826,88.90825455945561,88.93713720681264,0.028882647357022506,14.1,10.03792828685259,13.956325876334835,10.181602410517756,-3.774723465817079,19.0,18.141460823373173,22.154320376525312,15.55848926014995,-6.595831116375363,7.5,7.4103320053120845,8.900766093864178,6.244124320731613,-2.6566417731325647,0.30837662986011755,5.714285714285714,0.6411519756633001,0.35884802433669993,0.3058367106296143,-0.010431162929539939,8.0,1049.6666666666667,4.425219941348973,4.3074137570977715,False,,,starter_bullpen_sequential,woba+plat_consol_v2,wOBA,2026-08-05T06:02:44.650820+00:00,2026-08-04T22:40:00Z,posted,posted,9,9,0,1
824645,2026-08-04,2026-08-05T00:05:00Z,Los Angeles Dodgers @ Chicago Cubs,away,Tarik Skubal,Chicago Cubs,9,0.33205829535630416,0.3366505928330638,0.004592297476759655,0.27803276595819953,0.3366505928330638,0.31626787355915426,0.2945789622444963,-0.021688911314657944,0.2726598889365304,0.29023217634879955,-0.026035697210354702,0.227,0.24397025232403718,0.24375020625604035,0.22720492478017768,-0.016545281475862678,0.349,0.4017011952191235,0.3971276901680692,0.35301924444538846,-0.044108445722680745,36.3,39.91644090305445,39.30657693123688,36.8632152149933,-2.4433617162435795,87.5,88.6697742363878,88.90825455945561,87.2615196769322,-1.6467348825234183,10.5,16.163293492695885,13.956325876334835,12.70696761636105,-1.2493582599737856,31.0,21.060531208499334,22.154320376525312,29.469487502549,7.315167126023688,3.7,10.47054448871182,8.900766093864178,4.3525483311981645,-4.548217762666013,0.28909426159793855,6.140625,0.6730707564952622,0.32692924350473784,0.3035279765320393,-0.012739897027114977,8.0,1007.4829893534765,4.0,4.1724822681156235,False,,,starter_bullpen_sequential,woba+plat_consol_v2,wOBA,2026-08-05T06:02:44.650820+00:00,2026-08-05T00:05:00Z,posted,posted,9,9,1,0
