game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,starter_xwOBA,bullpen_xwOBA,expected_sp_ip,bullpen_pitchers,bullpen_relief_bf,opener,opener_reason,opener_confidence,pitching_basis,model_tag,snapshot_utc,scheduled_start_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
823354,2026-07-26,2026-07-26T17:35:00Z,Chicago Cubs @ Pittsburgh Pirates,away,Jameson Taillon,Pittsburgh Pirates,9,0.32741687558873817,0.3231451845535819,0.3167490888082717,0.334028385325909,0.01727929651763732,0.251,0.2479561870929544,0.24409558804788326,0.25496979874999937,0.01087421070211611,0.514,0.41397187685020725,0.39883200937954005,0.5335117034162559,0.1346796940367158,39.1,41.096003552397875,39.38736501355175,40.79617253771349,1.4088075241617375,88.6,88.6680876258141,88.93483436281298,88.3332532630011,-0.6015810998118809,17.9,13.60242747187685,13.963981239963637,17.538446231913213,3.5744649919495757,21.2,25.015541740674955,22.16551999524226,23.9258760911606,1.7603560959183397,8.1,8.998845470692718,8.935050083685207,8.15783321077342,-0.7772168729117865,0.3358931186737697,0.31857409226219174,4.595238095238095,7.0,708.0555555555555,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-26T19:37:58.278863+00:00,2026-07-26T17:35:00Z,posted,posted,9,9,0,1
823354,2026-07-26,2026-07-26T17:35:00Z,Chicago Cubs @ Pittsburgh Pirates,home,Braxton Ashcraft,Chicago Cubs,9,0.30515283344923666,0.3231625890084938,0.3167490888082717,0.3113315339651193,-0.005417554843152372,0.234,0.242598406374502,0.24409558804788326,0.2325647405003384,-0.011530847547544854,0.373,0.4072841965471448,0.39883200937954005,0.3809047462073597,-0.017927263172180352,42.3,40.981965471447545,39.38736501355175,44.012518706082126,4.625153692530375,90.5,89.18092961487385,88.93483436281298,90.74609525206085,1.811260889247876,13.0,15.799495351925632,13.963981239963637,14.835514111961995,0.8715328719983582,27.0,22.32714475431607,22.16551999524226,27.196876432221284,5.031356436979024,5.8,10.994873837981409,8.935050083685207,7.13709130480783,-1.7979587788773763,0.301316360718726,0.3108798703527746,5.389583333333333,7.0,841.4047619047619,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-26T19:37:58.278863+00:00,2026-07-26T17:35:00Z,posted,posted,9,9,0,1
823433,2026-07-26,2026-07-26T23:20:00Z,New York Yankees @ Philadelphia Phillies,away,Will Warren,Philadelphia Phillies,9,0.31414910738155094,0.32074487851477845,0.3167490888082717,0.3181120983227603,0.001363009514488589,0.261,0.24369960159362553,0.24409558804788326,0.26057659019817686,0.016481002150293605,0.415,0.40001513944223105,0.39883200937954005,0.41623109220039933,0.01739908282085928,40.1,41.88148738379814,39.38736501355175,42.63924848774395,3.251883474192198,90.2,89.88653386454183,88.93483436281298,91.15169950172884,2.216865138915864,13.2,12.388818061088978,13.963981239963637,11.624836821125342,-2.339144418838295,22.4,23.554023904382472,22.16551999524226,23.80319232625342,1.63767233101116,7.9,7.727197875166004,8.935050083685207,6.832067267902079,-2.102982815783128,0.3222865812924316,0.30326824818864223,5.149122807017544,8.0,1313.1844444444444,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-26T19:37:58.278863+00:00,2026-07-26T23:20:00Z,projected,posted,0,9,0,0
823433,2026-07-26,2026-07-26T23:20:00Z,New York Yankees @ Philadelphia Phillies,home,Cristopher Sánchez,New York Yankees,9,0.29822078473195646,0.3141338300167134,0.3167490888082717,0.2957585060493878,-0.02099058275888388,0.236,0.2363986719787517,0.24409558804788326,0.2285583571303275,-0.015537230917555767,0.369,0.40247596281540504,0.39883200937954005,0.3723713914285014,-0.026460617951038656,43.8,40.99551128818061,39.38736501355175,45.588309697907164,6.200944684355413,89.6,89.2253652058433,88.93483436281298,89.89053084303032,0.9556964802173411,2.7,14.70249667994688,13.963981239963637,3.4385154399832416,-10.525465799980395,27.5,24.719017264276232,22.16551999524226,30.668036432869922,8.502516437627662,4.5,9.468419654714475,8.935050083685207,4.768623348179575,-4.166426735505632,0.2946611462520947,0.304759032521421,5.8273809523809526,8.0,1079.8333333333333,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-26T19:37:58.278863+00:00,2026-07-26T23:20:00Z,projected,posted,0,9,0,0
823599,2026-07-26,2026-07-26T17:40:00Z,Los Angeles Dodgers @ New York Mets,away,Emmet Sheehan,New York Mets,9,0.30598237449864363,0.31643289140553327,0.3167490888082717,0.30567692505768634,-0.01107216375058534,0.232,0.2466871181938911,0.24409558804788326,0.2344631129086851,-0.009632475139198154,0.4,0.3917306772908367,0.39883200937954005,0.3928778714629743,-0.005954137916565738,39.9,40.184276228419655,39.38736501355175,40.70728318490686,1.3199181713551127,89.4,88.9247277556441,88.93483436281298,89.38989339283114,0.4550590300181625,20.6,11.77211155378486,13.963981239963637,18.408130313821225,4.444149073857588,26.4,21.248286852589644,22.16551999524226,25.30753950409344,3.142019508851181,7.2,7.420929614873839,8.935050083685207,5.979898570983106,-2.955151512702101,0.31012732659174325,0.3013640999805572,4.743055555555555,8.0,910.8067226890756,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-26T19:37:58.278863+00:00,2026-07-26T17:40:00Z,posted,posted,9,9,0,0
823599,2026-07-26,2026-07-26T17:40:00Z,Los Angeles Dodgers @ New York Mets,home,Freddy Peralta,Los Angeles Dodgers,9,0.3073908209321778,0.3405277336465511,0.3167490888082717,0.33046693201112,0.013717843202848301,0.235,0.2674045152722444,0.24409558804788326,0.2574403805965159,0.013344792548632661,0.365,0.4411888446215139,0.39883200937954005,0.4037638015498602,0.004931792170320137,38.7,41.137609561752996,39.38736501355175,40.41970031486197,1.0323353013102192,87.8,90.22103585657372,88.93483436281298,89.08620149376074,0.15136713094776155,15.8,15.038857901726427,13.963981239963637,16.87487666176279,2.910895421799154,22.4,19.518406374501993,22.16551999524226,19.724883642824103,-2.4406363524181565,9.3,9.362284196547145,8.935050083685207,9.744684384799474,0.8096343011142668,0.30810283514114123,0.30651731896448037,4.958333333333334,7.0,851.3194614443084,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-26T19:37:58.278863+00:00,2026-07-26T17:40:00Z,posted,posted,9,9,0,0
823678,2026-07-26,2026-07-26T18:10:00Z,Athletics @ Minnesota Twins,away,Jeffrey Springs,Minnesota Twins,9,0.3223143696441805,0.32145475569694015,0.3167490888082717,0.3271027150903602,0.010353626282088524,0.25,0.23389269588313416,0.24409558804788326,0.23955031075495348,-0.004545277292929778,0.453,0.3860895086321381,0.39883200937954005,0.43852685666440594,0.039694847284865886,35.8,37.56767596281541,39.38736501355175,34.14604655594638,-5.241318457605374,88.1,88.7113678618858,88.93483436281298,87.87653349907282,-1.0583008637401576,17.6,15.83394422310757,13.963981239963637,19.469962983143937,5.5059817431803,19.1,20.973306772908366,22.16551999524226,18.072671403537335,-4.092848591704925,8.4,8.766932270916335,8.935050083685207,8.24194944471133,-0.6931006389738759,0.3278421002185938,0.31575718317331786,4.883333333333334,9.0,1096.4376984126984,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-26T19:37:58.278863+00:00,2026-07-26T18:10:00Z,posted,posted,9,9,0,0
823678,2026-07-26,2026-07-26T18:10:00Z,Athletics @ Minnesota Twins,home,Connor Prielipp,Athletics,9,0.315846596691654,0.3162606062309191,0.3167490888082717,0.3153595059152276,-0.0013895828930440834,0.236,0.24943532536520585,0.24409558804788326,0.24116264147568667,-0.0029329465721965875,0.407,0.3883681274900399,0.39883200937954005,0.3963218201426411,-0.002510189236898941,39.6,37.90430278884463,39.38736501355175,38.10893137740503,-1.2784336361467226,90.2,87.85774236387783,88.93483436281298,89.12290800106484,0.18807363825186485,12.8,11.294395750332006,13.963981239963637,10.130414510368368,-3.833566729595269,24.1,19.502310756972115,22.16551999524226,21.20436106817764,-0.9611589270646199,8.5,7.916972111553784,8.935050083685207,7.531492528629683,-1.4035575550555235,0.3173784318359965,0.3136118879784538,5.33974358974359,7.0,829.1282051282051,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-26T19:37:58.278863+00:00,2026-07-26T18:10:00Z,posted,posted,9,9,0,0
823755,2026-07-26,2026-07-26T18:10:00Z,Colorado Rockies @ Milwaukee Brewers,away,Kyle Freeland,Milwaukee Brewers,9,0.33321371769978925,0.3336393288015185,0.3167490888082717,0.35098191296805753,0.034232824159785846,0.294,0.2586244355909695,0.24409558804788326,0.3114992150076446,0.06740362695976135,0.502,0.41581248339973437,0.39883200937954005,0.5233729032717274,0.12454089389218731,43.6,40.303027888446216,39.38736501355175,44.61359665292824,5.226231639376486,90.8,89.80005312084994,88.93483436281298,91.66521875803696,2.730384395223979,14.4,10.317901726427625,13.963981239963637,10.75392048646399,-3.210060753499647,19.3,19.219973439575032,22.16551999524226,16.735248596171896,-5.430271399070364,4.7,12.077662682602922,8.935050083685207,6.353071787687322,-2.5819782959978843,0.3425420659479643,0.3188370868702488,5.458333333333334,7.0,1133.7055933484505,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-26T19:37:58.278863+00:00,2026-07-26T18:10:00Z,posted,posted,9,9,0,0
823755,2026-07-26,2026-07-26T18:10:00Z,Colorado Rockies @ Milwaukee Brewers,home,Jacob Misiorowski,Colorado Rockies,9,0.2749187643943542,0.32433086887879853,0.3167490888082717,0.2814992840629069,-0.035249804745364766,0.169,0.24961221779548473,0.24409558804788326,0.17281944808917138,-0.07127613995871188,0.245,0.40972695883134136,0.39883200937954005,0.2516926990635578,-0.14713931031598226,33.5,38.796600265604255,39.38736501355175,32.99753889224547,-6.389826121306278,86.8,88.26265604249669,88.93483436281298,86.1278216796837,-2.8070126831292725,11.1,15.559309428950863,13.963981239963637,12.695328188987226,-1.2686530509764111,39.4,22.149588313413016,22.16551999524226,39.37168086901607,17.206160873773808,6.4,9.153492695883134,8.935050083685207,6.556466131132208,-2.378583952552999,0.2591185740493346,0.30314028564197576,5.769736842105263,8.0,1126.2897727272727,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-26T19:37:58.278863+00:00,2026-07-26T18:10:00Z,posted,posted,9,9,0,0
823840,2026-07-26,2026-07-26T17:40:00Z,San Diego Padres @ Miami Marlins,away,Walker Buehler,Miami Marlins,9,0.308158770123432,0.32259212921194047,0.3167490888082717,0.3138433457329486,-0.0029057430753230973,0.251,0.24487941567065072,0.24409558804788326,0.25180599872733483,0.007710410679451579,0.402,0.411405577689243,0.39883200937954005,0.4146734423056062,0.015841432926066157,41.2,39.745312084993365,39.38736501355175,41.574420054205724,2.1870550406539735,90.2,88.52385126162018,88.93483436281298,89.7890168988072,0.8541825359942266,12.1,14.34563081009296,13.963981239963637,12.48164957012932,-1.4823316698343163,20.4,22.541567065073043,22.16551999524226,20.74609430440588,-1.4194256908363805,9.7,8.579309428950864,8.935050083685207,9.313803580438362,0.3787534967531556,0.31982920576613905,0.2963579385517562,4.525,6.0,1062.9412698412698,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-26T19:37:58.278863+00:00,2026-07-26T17:40:00Z,posted,posted,9,9,0,0
823840,2026-07-26,2026-07-26T17:40:00Z,San Diego Padres @ Miami Marlins,home,Janson Junk,San Diego Padres,9,0.31466940217941797,0.31986253881585913,0.3167490888082717,0.31776241013814355,0.0010133213298718635,0.254,0.24287543160690575,0.24409558804788326,0.25273033454440197,0.008634746496518714,0.414,0.3951861885790173,0.39883200937954005,0.41021552489288776,0.011383515513347708,41.4,42.231394422310764,39.38736501355175,44.38935502494549,5.001990011393737,90.0,89.31211155378486,88.93483436281298,90.37727719097188,1.442442828158903,15.1,10.459150066401062,13.963981239963637,11.595168826437423,-2.3688124135262143,17.3,20.950756972111556,22.16551999524226,16.351887783157263,-5.813632212084997,6.8,9.983346613545816,8.935050083685207,7.5978037432681145,-1.3372463404170922,0.31687553714300226,0.31181853552851685,5.073717948717949,8.0,1090.7990286136628,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-26T19:37:58.278863+00:00,2026-07-26T17:40:00Z,posted,posted,9,9,0,0
824246,2026-07-26,2026-07-26T17:40:00Z,Kansas City Royals @ Detroit Tigers,away,Luinder Avila,Detroit Tigers,9,0.3217826569244629,0.32580198933876886,0.3167490888082717,0.3309794201938895,0.0142303313856178,0.247,0.24006879150066399,0.24409558804788326,0.24292528994433094,-0.0011702981035523197,0.395,0.4061195219123506,0.39883200937954005,0.4022174935380396,0.003385484158499541,35.2,41.2334395750332,39.38736501355175,36.84981395789714,-2.5375510556546104,87.8,88.78868525896414,88.93483436281298,87.65385089615114,-1.2809834666618372,10.9,16.02964143426295,13.963981239963637,12.96566019429931,-0.9983210456643263,20.9,24.747755644090308,22.16551999524226,23.334805277408712,1.1692852821664523,12.8,10.176839309428951,8.935050083685207,14.578938219780428,5.643888136095221,0.3251086321871838,0.31791012861255746,4.841666666666667,7.0,1098.5325077399382,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-26T19:37:58.278863+00:00,2026-07-26T17:40:00Z,posted,posted,9,9,0,0
824246,2026-07-26,2026-07-26T17:40:00Z,Kansas City Royals @ Detroit Tigers,home,Framber Valdez,Kansas City Royals,9,0.31503464776878787,0.3180236272818426,0.3167490888082717,0.3163022876556139,-0.000446801152657772,0.252,0.2336788844621514,0.24409558804788326,0.24124597808343226,-0.0028496099644509942,0.395,0.3707250996015937,0.39883200937954005,0.3671631436264094,-0.03166886575313066,41.5,37.63883134130146,39.38736501355175,39.65767956619032,0.27031455263856685,89.6,87.93933598937582,88.93483436281298,88.60450162656284,-0.33033273625014203,7.3,14.233492695883134,13.963981239963637,7.569511455919496,-6.394469784044141,18.4,22.75792828685259,22.16551999524226,18.89176886298944,-3.273751132252819,7.9,8.214741035856573,8.935050083685207,7.263132671384063,-1.671917412301144,0.31877307027981616,0.31011356076365415,5.114583333333334,8.0,1021.3333333333334,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-26T19:37:58.278863+00:00,2026-07-26T17:40:00Z,posted,posted,9,9,0,0
824572,2026-07-26,2026-07-26T18:10:00Z,Houston Astros @ Chicago White Sox,away,Ronel Blanco,Chicago White Sox,9,0.3148858729841226,0.32365194001379755,0.3167490888082717,0.32174811949005394,0.004999030681782257,0.194,0.2446549800796813,0.24409558804788326,0.19444458834769082,-0.04965099970019243,0.605,0.4008177954847278,0.39883200937954005,0.6080122973216407,0.2091802879421007,62.5,40.092324037184596,39.38736501355175,63.61863129107249,24.23126627752074,94.8,88.75742363877822,88.93483436281298,94.62258927596525,5.6877549131522755,27.6,12.903373173970785,13.963981239963637,26.53939193400715,12.575410694043512,42.1,21.46257636122178,22.16551999524226,40.76486655857321,18.59934656333095,15.8,9.559893758300133,8.935050083685207,16.904921625111246,7.9698715414260395,0.32112500216503476,0.3081668107892941,4.666666666666667,8.0,1138.1568627450981,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-26T19:37:58.278863+00:00,2026-07-26T18:10:00Z,posted,posted,9,9,0,0
824572,2026-07-26,2026-07-26T18:10:00Z,Houston Astros @ Chicago White Sox,home,Erick Fedde,Houston Astros,9,0.3152691039689867,0.32352840324738974,0.3167490888082717,0.3220167426024114,0.005267653794139737,0.26,0.24870305444887117,0.24409558804788326,0.26490767274344124,0.02081208469555798,0.422,0.41321328021248344,0.39883200937954005,0.437216673057269,0.03838466367772897,39.5,36.988950863213816,39.38736501355175,37.094727169340906,-2.2926378442108444,88.8,87.92090305444889,88.93483436281298,87.7860686916359,-1.148765671177074,15.2,13.755617529880478,13.963981239963637,14.99163628991684,1.0276550499532036,16.3,22.02839309428951,22.16551999524226,16.199160115079202,-5.966359880163058,8.6,9.573147410358565,8.935050083685207,9.214169697762628,0.2791196140774215,0.3233019060332304,0.3070100257902573,4.5625,8.0,1174.7806254767354,False,,,starter_bullpen_blend,xw+plat_consol_v7,2026-07-26T19:37:58.278863+00:00,2026-07-26T18:10:00Z,posted,posted,9,9,0,0
