game_pk,game_date,matchup,side,pitcher,opp_team,n_opp,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%
823276,2026-07-11,Toronto Blue Jays @ San Diego Padres,away,Trey Yesavage,San Diego Padres,9,0.275,0.315,0.318,0.272,-0.046,0.195,0.248,0.245,0.197,-0.048,0.321,0.394,0.4,0.316,-0.084,35.7,42.251,39.41,38.274,-1.136,88.6,89.345,88.954,88.991,0.037,20.9,8.667,13.94,15.627,1.687,22.8,20.539,22.115,21.175,-0.94,10.7,8.533,8.995,10.15,1.155
823276,2026-07-11,Toronto Blue Jays @ San Diego Padres,home,Walker Buehler,Toronto Blue Jays,9,0.326,0.303,0.318,0.311,-0.007,0.261,0.25,0.245,0.266,0.021,0.416,0.373,0.4,0.388,-0.012,42.3,33.951,39.41,36.441,-2.969,90.5,87.566,88.954,89.112,0.158,10.6,13.358,13.94,10.018,-3.922,21.3,17.72,22.115,17.067,-5.048,8.3,7.431,8.995,6.857,-2.138
823356,2026-07-11,Milwaukee Brewers @ Pittsburgh Pirates,away,Shane Drohan,Pittsburgh Pirates,9,0.291,0.325,0.318,0.297,-0.021,0.236,0.251,0.245,0.242,-0.003,0.364,0.406,0.4,0.369,-0.031,38.9,40.51,39.41,39.986,0.576,88.1,88.67,88.954,87.816,-1.138,13.2,11.082,13.94,10.342,-3.598,22.8,22.582,22.115,23.281,1.166,7.5,9.14,8.995,7.621,-1.374
823356,2026-07-11,Milwaukee Brewers @ Pittsburgh Pirates,home,Bubba Chandler,Milwaukee Brewers,9,0.32,0.331,0.318,0.333,0.015,0.229,0.252,0.245,0.236,-0.009,0.376,0.421,0.4,0.396,-0.004,37.3,41.915,39.41,39.671,0.261,89.3,90.007,88.954,90.353,1.399,18.3,9.14,13.94,13.5,-0.44,19.8,20.888,22.115,18.701,-3.414,13.0,10.532,8.995,15.221,6.226
823357,2026-07-11,Milwaukee Brewers @ Pittsburgh Pirates,away,Brandon Sproat,Pittsburgh Pirates,9,0.331,0.325,0.318,0.338,0.02,0.243,0.253,0.245,0.251,0.006,0.404,0.405,0.4,0.409,0.009,43.4,40.348,39.41,44.433,5.023,90.0,88.456,88.954,89.502,0.548,13.2,10.54,13.94,9.8,-4.14,25.0,22.131,22.115,25.018,2.903,11.0,9.118,8.995,11.15,2.155
823357,2026-07-11,Milwaukee Brewers @ Pittsburgh Pirates,home,Braxton Ashcraft,Milwaukee Brewers,9,0.278,0.328,0.318,0.287,-0.031,0.222,0.256,0.245,0.232,-0.013,0.347,0.41,0.4,0.356,-0.044,40.6,41.196,39.41,42.44,3.03,90.2,89.699,88.954,90.945,1.991,12.9,8.123,13.94,7.083,-6.857,27.8,20.49,22.115,25.757,3.642,5.7,10.538,8.995,6.678,-2.317
823603,2026-07-11,Boston Red Sox @ New York Mets,away,Eduardo Rivera,New York Mets,9,0.187,0.351,0.318,0.206,-0.112,0.196,0.268,0.245,0.214,-0.031,0.224,0.46,0.4,0.258,-0.142,42.9,42.792,39.41,46.581,7.171,95.5,90.301,88.954,96.847,7.893,12.5,12.575,13.94,11.135,-2.805,30.0,21.252,22.115,28.829,6.714,0.0,10.25,8.995,0.0,-8.995
823603,2026-07-11,Boston Red Sox @ New York Mets,home,Freddy Peralta,Boston Red Sox,9,0.301,0.301,0.318,0.285,-0.033,0.235,0.241,0.245,0.231,-0.014,0.364,0.373,0.4,0.339,-0.061,39.3,36.274,39.41,36.173,-3.237,87.8,87.976,88.954,86.822,-2.132,15.6,13.339,13.94,14.999,1.059,22.0,20.93,22.115,20.821,-1.294,8.8,7.427,8.995,7.266,-1.729
823682,2026-07-11,Los Angeles Angels @ Minnesota Twins,away,Ryan Johnson,Minnesota Twins,9,0.333,0.312,0.318,0.327,0.009,0.258,0.241,0.245,0.254,0.009,0.45,0.392,0.4,0.441,0.041,40.6,37.518,39.41,38.651,-0.759,89.5,88.637,88.954,89.183,0.229,19.2,15.556,13.94,20.816,6.876,18.3,20.406,22.115,16.886,-5.229,7.6,8.391,8.995,7.09,-1.905
823682,2026-07-11,Los Angeles Angels @ Minnesota Twins,home,Joe Ryan,Los Angeles Angels,9,0.274,0.325,0.318,0.28,-0.038,0.209,0.244,0.245,0.208,-0.037,0.36,0.417,0.4,0.375,-0.025,43.1,40.476,39.41,44.266,4.856,89.9,88.831,88.954,89.777,0.823,18.8,15.667,13.94,20.527,6.587,28.8,23.384,22.115,30.453,8.338,5.4,8.97,8.995,5.385,-3.61
823844,2026-07-11,Cleveland Guardians @ Miami Marlins,away,Tanner Bibee,Miami Marlins,9,0.336,0.323,0.318,0.341,0.023,0.265,0.259,0.245,0.28,0.035,0.455,0.395,0.4,0.449,0.049,42.7,37.978,39.41,41.148,1.738,89.9,88.409,88.954,89.355,0.401,16.1,12.235,13.94,14.395,0.455,19.5,16.507,22.115,14.555,-7.56,7.0,9.009,8.995,7.011,-1.984
823844,2026-07-11,Cleveland Guardians @ Miami Marlins,home,Eury Pérez,Cleveland Guardians,9,0.316,0.303,0.318,0.301,-0.017,0.208,0.233,0.245,0.198,-0.047,0.414,0.352,0.4,0.364,-0.036,39.3,33.569,39.41,33.475,-5.935,88.2,87.572,88.954,86.818,-2.136,20.0,15.088,13.94,21.148,7.208,27.6,20.643,22.115,25.763,3.648,9.9,10.691,8.995,11.767,2.772
823926,2026-07-11,Arizona Diamondbacks @ Los Angeles Dodgers,away,Brandon Pfaadt,Los Angeles Dodgers,9,0.325,0.353,0.318,0.361,0.043,0.24,0.267,0.245,0.262,0.017,0.425,0.456,0.4,0.484,0.084,39.6,43.97,39.41,44.182,4.772,89.4,90.267,88.954,90.713,1.759,10.4,15.124,13.94,11.584,-2.356,18.7,20.789,22.115,17.579,-4.536,8.6,10.899,8.995,10.42,1.425
823926,2026-07-11,Arizona Diamondbacks @ Los Angeles Dodgers,home,Yoshinobu Yamamoto,Arizona Diamondbacks,9,0.284,0.325,0.318,0.29,-0.028,0.233,0.259,0.245,0.246,0.001,0.37,0.4,0.4,0.37,-0.03,35.8,36.911,39.41,33.53,-5.88,88.0,88.262,88.954,87.308,-1.646,7.9,13.541,13.94,7.501,-6.439,25.1,16.579,22.115,18.817,-3.298,5.3,9.104,8.995,5.364,-3.631
824249,2026-07-11,Philadelphia Phillies @ Detroit Tigers,away,Cristopher Sánchez,Detroit Tigers,9,0.279,0.332,0.318,0.291,-0.027,0.23,0.252,0.245,0.237,-0.008,0.367,0.428,0.4,0.393,-0.007,44.1,40.705,39.41,45.549,6.139,89.3,88.841,88.954,89.187,0.233,2.5,17.762,13.94,6.322,-7.618,27.6,21.813,22.115,27.223,5.108,4.8,9.402,8.995,5.017,-3.978
824249,2026-07-11,Philadelphia Phillies @ Detroit Tigers,home,Casey Mize,Philadelphia Phillies,9,0.271,0.325,0.318,0.277,-0.041,0.22,0.258,0.245,0.232,-0.013,0.347,0.419,0.4,0.363,-0.037,34.6,42.056,39.41,36.923,-2.487,88.1,89.52,88.954,88.666,-0.288,17.6,11.683,13.94,15.343,1.403,25.7,21.624,22.115,25.129,3.014,5.7,7.996,8.995,5.067,-3.928
824492,2026-07-11,Chicago Cubs @ Cincinnati Reds,away,Javier Assad,Cincinnati Reds,9,0.332,0.327,0.318,0.341,0.023,0.268,0.238,0.245,0.26,0.015,0.439,0.419,0.4,0.46,0.06,49.1,39.818,39.41,49.608,10.198,90.3,89.949,88.954,91.295,2.341,14.1,16.188,13.94,16.348,2.408,14.7,25.095,22.115,16.681,-5.434,6.7,10.375,8.995,7.728,-1.267
824492,2026-07-11,Chicago Cubs @ Cincinnati Reds,home,Nick Lodolo,Chicago Cubs,9,0.374,0.328,0.318,0.386,0.068,0.291,0.245,0.245,0.291,0.046,0.467,0.404,0.4,0.472,0.072,39.3,39.784,39.41,39.673,0.263,90.5,88.676,88.954,90.222,1.268,13.1,16.078,13.94,15.238,1.298,17.9,20.421,22.115,16.529,-5.586,9.3,11.281,8.995,11.664,2.669
824576,2026-07-11,Athletics @ Chicago White Sox,away,Gage Jump,Chicago White Sox,9,0.312,0.332,0.318,0.326,0.008,0.257,0.243,0.245,0.255,0.01,0.399,0.435,0.4,0.434,0.034,38.7,42.506,39.41,41.74,2.33,89.5,89.489,88.954,90.035,1.081,17.2,14.225,13.94,17.485,3.545,22.7,23.818,22.115,24.448,2.333,7.2,10.07,8.995,8.06,-0.935
824576,2026-07-11,Athletics @ Chicago White Sox,home,Bryan Hudson,Athletics,9,0.294,0.321,0.318,0.297,-0.021,0.238,0.258,0.245,0.251,0.006,0.327,0.401,0.4,0.328,-0.072,35.1,38.792,39.41,34.55,-4.86,87.8,88.577,88.954,87.423,-1.531,14.2,10.943,13.94,11.203,-2.737,22.8,17.845,22.115,18.398,-3.717,9.4,8.591,8.995,8.978,-0.017
824813,2026-07-11,Kansas City Royals @ Baltimore Orioles,away,Noah Cameron,Baltimore Orioles,9,0.34,0.331,0.318,0.354,0.036,0.275,0.25,0.245,0.281,0.036,0.454,0.42,0.4,0.477,0.077,38.7,43.481,39.41,42.698,3.288,89.1,90.284,88.954,90.43,1.476,15.5,13.893,13.94,15.453,1.513,20.7,23.496,22.115,21.993,-0.122,7.6,10.413,8.995,8.798,-0.197
824813,2026-07-11,Kansas City Royals @ Baltimore Orioles,home,Kyle Bradish,Kansas City Royals,9,0.306,0.327,0.318,0.315,-0.003,0.228,0.253,0.245,0.235,-0.01,0.372,0.417,0.4,0.388,-0.012,36.6,44.133,39.41,40.986,1.576,88.1,90.316,88.954,89.462,0.508,9.5,16.414,13.94,11.974,-1.966,23.5,20.839,22.115,22.144,0.029,11.2,8.927,8.995,11.115,2.12
