game_pk,game_date,away,home,replay_model_tag,replay_config_hash,replay_asof,input_fidelity,replay_error,wf_home_off_edge,wf_away_off_edge,wf_xw_net,wf_lean,wf_delta,actual_full,actual_f5,wf_full_grade,wf_f5_grade,original_model_tag,original_lean,original_xw_net,original_full_grade,original_f5_grade,changed_from_original,source_lineup_status_away,source_lineup_status_home,source_away_sp,source_home_sp,act_sp_ip_away,act_sp_ip_home,B_home,B_away,P_awaySP,P_homeSP,d_lineup,d_sp,expected_sp_ip_away,expected_sp_ip_home,expected_sp_ip_raw_away,expected_sp_ip_raw_home,starter_xwoba_away,starter_xwoba_home,bullpen_xwoba_away,bullpen_xwoba_home,sp_share_away,sp_share_home,bp_share_away,bp_share_home,market_home_prob,wf_market_pick_prob,wf_close_ml,wf_vs_market,wf_roi
824007,2026-07-19,DET,LAA,xw+plat_consol_v12,50ed75241f197c87,2026-07-18,historical_lineup,,-0.0232934523207388,0.0072942656823412,-0.03058771800308,DET,0.03058771800308,2-3,1-2,L,L,xw+plat_consol_v3,DET,-0.082,L,L,False,,,Casey Mize,Ryan Johnson,3.333333333333333,5.0,0.3186089367974715,0.3220050298954887,0.2847140160128493,0.3320741464626149,-0.0033960930980171,-0.0473601304497656,5.537737819340624,4.851905329856026,5.779761904761905,4.895833333333334,0.2847140160128493,0.3320741464626149,0.3013028654458689,0.3048551165067382,0.5962952162533042,0.5515254198604665,0.4037047837466958,0.4484745801395334,0.4283723570801864,0.5716276429198136,-149.0,AGREE,-1.0
824086,2026-07-19,SD,KC,xw+plat_consol_v12,50ed75241f197c87,2026-07-18,historical_lineup,,-0.00671904105414,0.0126567486438279,-0.0193757896979679,SD,0.0193757896979679,19-2,7-2,W,W,xw+plat_consol_v3,KC,0.013,L,L,True,,,Germán Márquez,Noah Cameron,3.0,5.0,0.3111782848203871,0.3214164805162033,0.3460870550505022,0.3364655114133674,-0.0102381956958161,0.0096215436371348,4.948891742510414,5.088983227455639,5.020833333333334,5.201388888888889,0.3460870550505022,0.3364655114133674,0.2782839622966004,0.3162946793031591,0.5642430761692308,0.5697624599986437,0.4357569238307692,0.4302375400013563,0.5108342361863488,0.4891657638136512,-105.0,DIVERGE,0.9523809523809524
824168,2026-07-19,BAL,HOU,xw+plat_consol_v12,50ed75241f197c87,2026-07-18,historical_lineup,,0.0012373351988391,-0.014403561007169,0.0156408962060081,HOU,0.0156408962060081,5-2,4-1,L,L,xw+plat_consol_v3,HOU,0.032,L,L,False,,,Brandon Young,Hunter Brown,7.0,4.666666666666667,0.3238819491395051,0.3163883808675016,0.318629508572767,0.3074366105501626,0.0074935682720034,0.0111928980226044,5.404727881986035,4.914253737990989,5.608333333333333,4.976190476190476,0.318629508572767,0.3074366105501626,0.3006708657561802,0.2987419569066262,0.6103901510266119,0.5561281728389705,0.3896098489733881,0.4438718271610294,0.5354263026482748,0.5354263026482748,-127.0,AGREE,-1.0
824330,2026-07-19,CIN,COL,xw+plat_consol_v12,50ed75241f197c87,2026-07-18,historical_lineup,,0.0053778525767331,0.0222344321133191,-0.0168565795365859,CIN,0.0168565795365859,9-6,9-1,W,W,xw+plat_consol_v3,CIN,-0.024,W,W,False,,,Hunter Greene,Ryan Feltner,6.0,2.333333333333333,0.32146709590739,0.3280850722832757,0.3234031894426974,0.3381756470550167,-0.0066179763758856,-0.0147724576123192,5.062042557273865,5.089397699304589,5.166666666666667,5.201923076923077,0.3234031894426974,0.3381756470550167,0.3127916307627891,0.3140906822901643,0.5678569934226945,0.5541418471740928,0.4321430065773055,0.4458581528259072,0.3967150239346518,0.6032849760653483,-171.0,AGREE,0.5847953216374269
824411,2026-07-19,PIT,CLE,xw+plat_consol_v12,50ed75241f197c87,2026-07-18,historical_lineup,,-0.0395319164442858,-0.0129552418436915,-0.0265766746005942,PIT,0.0265766746005942,7-1,2-1,W,W,xw+plat_consol_v3,PIT,-0.058,W,W,False,,,Paul Skenes,Joey Cantillo,7.0,5.0,0.3077628210591169,0.3188777372401222,0.2689786342022058,0.3081291744701719,-0.0111149161810052,-0.0391505402679661,5.183275573091849,5.335220952917057,5.322916666666666,5.51875,0.2689786342022058,0.3081291744701719,0.3111313082230733,0.2994308746583172,0.558823005536075,0.5943496043076911,0.441176994463925,0.4056503956923089,0.5064960374171755,0.4935039625828245,-107.0,DIVERGE,0.9345794392523364
824653,2026-07-19,MIN,CHC,xw+plat_consol_v12,50ed75241f197c87,2026-07-18,historical_lineup,,0.0097906129845256,-0.0042681471113583,0.0140587600958839,CHC,0.0140587600958839,1-10,0-10,W,W,xw+plat_consol_v3,CHC,0.038,W,W,False,,,Zebby Matthews,Shota Imanaga,3.0,7.0,0.3238807454749837,0.3198457756449411,0.3266092332511763,0.3040268819129946,0.0040349698300425,0.0225823513381817,5.79972708988754,5.325777539053341,6.117424242424242,5.506578947368421,0.3266092332511763,0.3040268819129946,0.3083646592680345,0.3215561967595907,0.6306418440000788,0.5791213565855968,0.3693581559999211,0.4208786434144032,0.6159575776626715,0.6159575776626715,-181.0,AGREE,0.5524861878453039
824739,2026-07-19,TB,BOS,xw+plat_consol_v12,50ed75241f197c87,2026-07-18,historical_lineup,,-0.005088945363089,-0.0170053278621535,0.0119163824990644,BOS,0.0119163824990644,1-6,1-6,W,W,xw+plat_consol_v3,BOS,0.012,W,W,False,,,Shane McClanahan,Sonny Gray,5.0,6.0,0.3244035014144713,0.3184989428735035,0.3116045428836808,0.3004158972389857,0.0059045585409678,0.0111886456446951,5.046829002347686,5.92351010496872,5.147058823529411,6.276960784313726,0.3116045428836808,0.3004158972389857,0.3049823359477571,0.2985017641443762,0.5631740266789461,0.6493145681450956,0.4368259733210539,0.3506854318549044,0.5270012302210156,0.5270012302210156,-123.0,AGREE,0.8130081300813008
824897,2026-07-19,TEX,ATL,xw+plat_consol_v12,50ed75241f197c87,2026-07-18,historical_lineup,,-0.00487682101085,-0.0091707368203589,0.0042939158095088,ATL,0.0042939158095088,5-8,3-4,W,W,xw+plat_consol_v3,TEX,-0.016,L,L,True,,,Nathan Eovaldi,Grant Holmes,4.0,5.0,0.3241481430427564,0.323154614078583,0.3096491340482968,0.3257488707335948,0.0009935289641734,-0.016099736685298,5.859486394654385,4.4515986658609545,6.194444444444445,4.379901960784313,0.3096491340482968,0.3257488707335948,0.2994492449039245,0.2757074249835553,0.6501498840118466,0.516791400606347,0.3498501159881534,0.483208599393653,0.4848162769511084,0.4848162769511084,-103.0,DIVERGE,0.970873786407767
824978,2026-07-19,WSH,ATH,xw+plat_consol_v12,50ed75241f197c87,2026-07-18,historical_lineup,,-0.0049282420920499,0.0128235124192063,-0.0177517545112563,WSH,0.0177517545112563,5-2,5-1,W,W,xw+plat_consol_v3,WSH,-0.017,W,W,False,,,Foster Griffin,Jacob Lopez,7.0,4.333333333333333,0.3224162255838266,0.3406884124833513,0.3056210320535617,0.3091172996386495,-0.0182721868995247,-0.0034962675850878,5.878770242784497,4.001069982478899,6.219298245614035,3.799242424242424,0.3056210320535617,0.3091172996386495,0.3134441737194409,0.3069405244128843,0.624053398184415,0.4590877280583363,0.375946601815585,0.5409122719416637,0.4290360528683136,0.5709639471316864,-148.0,AGREE,0.6756756756756757
825057,2026-07-19,STL,ARI,xw+plat_consol_v12,50ed75241f197c87,2026-07-18,historical_lineup,,-0.006560420107529,0.0189554733426731,-0.0255158934502022,STL,0.0255158934502022,7-8,7-0,L,W,xw+plat_consol_v3,STL,-0.057,L,W,False,,,Andre Pallante,Eduardo Rodriguez,5.333333333333333,2.6666666666666665,0.3172535493178929,0.3294304342921629,0.3041136949697727,0.3400684385572796,-0.0121768849742699,-0.0359547435875068,5.611632228982061,5.967249075381482,5.875,6.333333333333333,0.3041136949697727,0.3400684385572796,0.3212616256989477,0.2925839092413273,0.6192768913452079,0.6654045666233622,0.3807231086547921,0.3345954333766378,0.532129844319311,0.467870155680689,104.0,DIVERGE,-1.0
822788,2026-07-20,TB,TOR,xw+plat_consol_v12,50ed75241f197c87,2026-07-19,historical_lineup,,-0.012678891402373715,-0.04266577538628713,0.029986883983913415,TOR,0.029986883983913415,7-1,4-1,L,L,xw+plat_consol_v4,TOR,0.053,L,L,False,,,Nick Martinez,Dylan Cease,6.0,6.0,0.30169254607311596,0.3147651775341081,0.3292104119653987,0.2746329291771068,-0.013072631460992135,0.05457748278829189,5.406965221988139,5.63838567967654,5.652777777777777,5.96078431372549,0.3292104119653987,0.2746329291771068,0.3045837739810155,0.28096486265892406,0.6002878629411712,0.6194002335210049,0.3997121370588288,0.38059976647899507,0.6145374449339207,0.6145374449339207,-180.0,AGREE,-1.0
822874,2026-07-20,CWS,TEX,xw+plat_consol_v12,50ed75241f197c87,2026-07-19,historical_lineup,,-0.0004844079927115996,-0.007860594721918357,0.007376186729206757,TEX,0.007376186729206757,10-3,5-2,L,L,xw+plat_consol_v4,TEX,0.029,L,L,False,,,Erick Fedde,Jacob deGrom,4.0,4.666666666666667,0.32031739076475746,0.33151740799345836,0.3274022398321031,0.2946429092170269,-0.011200017228700898,0.03275933061507619,4.676486854218383,5.55306089554209,4.680555555555555,5.847222222222222,0.3274022398321031,0.2946429092170269,0.2962691142458968,0.29912092002144736,0.5305648964994791,0.6048613188974988,0.46943510350052087,0.39513868110250117,0.6032849760653483,0.6032849760653483,-171.0,AGREE,-1.0
823112,2026-07-20,CIN,SEA,xw+plat_consol_v12,50ed75241f197c87,2026-07-19,historical_lineup,,0.010412739811324179,-0.00273114859310164,0.013143888404425819,SEA,0.013143888404425819,0-8,0-1,W,W,xw+plat_consol_v4,SEA,0.0,W,W,False,,,Andrew Abbott,George Kirby,6.0,6.0,0.32239071736789043,0.32538130800147774,0.331817051198798,0.3072070099239757,-0.002990590633587309,0.024610041274822303,5.0182463762820895,5.886993863665406,5.135416666666666,6.291666666666666,0.331817051198798,0.3072070099239757,0.31354855222414596,0.3026277581507171,0.5627797449267207,0.6458309789042218,0.43722025507327933,0.3541690210957782,0.5825451699171612,0.5825451699171612,-156.0,AGREE,0.6410256410256411
823436,2026-07-20,LAD,PHI,xw+plat_consol_v12,50ed75241f197c87,2026-07-19,historical_lineup,,-0.019408577515340197,-0.012613274967845312,-0.006795302547494886,LAD,0.006795302547494886,7-10,1-4,L,L,xw+plat_consol_v4,LAD,-0.004,L,L,False,,,Emmet Sheehan,Cristopher Sánchez,5.333333333333333,5.333333333333333,0.3194035231056014,0.3381103601683418,0.3085046611505122,0.28512335602836886,-0.0187068370627404,0.02338130512214337,4.684466870000742,5.614629786539826,4.6911764705882355,5.929166666666665,0.3085046611505122,0.28512335602836886,0.2816409997689734,0.28941291064373487,0.5319820508429052,0.614836463599265,0.4680179491570948,0.385163536400735,0.5825451699171612,0.4174548300828388,129.0,DIVERGE,-1.0
823522,2026-07-20,PIT,NYY,xw+plat_consol_v12,50ed75241f197c87,2026-07-19,historical_lineup,,-0.01632542854076713,-0.001700311793786602,-0.014625116746980527,PIT,0.014625116746980527,5-8,5-8,L,L,xw+plat_consol_v4,PIT,-0.029,L,L,False,,,Braxton Ashcraft,Ryan Weathers,3.0,4.666666666666667,0.32203409026593566,0.3266557853068832,0.28910890823124863,0.3226779911939695,-0.00462169504094756,-0.033569082962720875,5.532739316889849,4.879977256668528,5.8201754385964914,4.951388888888888,0.28910890823124863,0.3226779911939695,0.3095279033792707,0.28977296782689793,0.5991105755279524,0.5443172448482656,0.40088942447204756,0.4556827551517344,0.5226781857451405,0.47732181425485953,100.0,DIVERGE,-1.0
823762,2026-07-20,NYM,MIL,xw+plat_consol_v12,50ed75241f197c87,2026-07-19,historical_lineup,,-0.00703330434125804,-0.0485154814808329,0.04148217713957486,MIL,0.04148217713957486,3-8,1-5,W,W,xw+plat_consol_v4,MIL,0.085,W,W,False,,,Freddy Peralta,Jacob Misiorowski,5.333333333333333,4.0,0.32800226839815205,0.3302670386422184,0.30552137370623766,0.2418680029075297,-0.0022647702440663497,0.06365337079870798,4.6331799224148895,5.9965656188308705,4.622916666666667,6.4375,0.30552137370623766,0.2418680029075297,0.29356277296024597,0.28893569409511904,0.5325806567095104,0.6512712797710749,0.4674193432904896,0.3487287202289251,0.6617671621847335,0.6617671621847335,-224.0,AGREE,0.44642857142857145
824006,2026-07-20,STL,LAA,xw+plat_consol_v12,50ed75241f197c87,2026-07-19,historical_lineup,,0.019057697180443367,0.01090041464390712,0.008157282536536248,LAA,0.008157282536536248,2-3,2-1,W,L,xw+plat_consol_v4,LAA,0.011,W,L,False,,,Kyle Leahy,José Soriano,6.0,7.0,0.31763774192283845,0.33252826237857847,0.34567847851993955,0.32116448324687363,-0.01489052045574002,0.024513995273065914,4.937371985564724,4.977548295792061,5.027777777777778,5.08125,0.34567847851993955,0.32116448324687363,0.3204016192767794,0.30335286922845095,0.5503861596247301,0.550533976840438,0.44961384037526986,0.44946602315956197,0.4879965080750763,0.4879965080750763,-104.0,DIVERGE,0.9615384615384616
824087,2026-07-20,SF,KC,xw+plat_consol_v12,50ed75241f197c87,2026-07-19,historical_lineup,,-0.00883050944620356,0.000898979293031954,-0.009729488739235514,SF,0.009729488739235514,3-4,1-3,L,L,xw+plat_consol_v4,SF,-0.017,L,L,False,,,Trevor McDonald,Michael Wacha,4.0,6.0,0.31918806209246264,0.3207043906192454,0.3088826023471368,0.3145572359756908,-0.0015163285267827398,-0.005674633628553971,4.820174357329138,5.872164603567825,4.871794871794872,6.271929824561403,0.3088826023471368,0.3145572359756908,0.3038542192555042,0.3153598007310028,0.5455072207077899,0.637073584509116,0.4544927792922101,0.362926415490884,0.532129844319311,0.467870155680689,104.0,DIVERGE,-1.0
824328,2026-07-20,WSH,COL,xw+plat_consol_v12,50ed75241f197c87,2026-07-19,historical_lineup,,-0.0015729987462799189,0.03970826584089049,-0.04128126458717041,WSH,0.04128126458717041,7-3,3-3,W,T,xw+plat_consol_v4,WSH,-0.082,W,T,False,,,Andrew Alvarez,Kyle Freeland,4.333333333333333,6.0,0.3178795731370758,0.33802869151218456,0.3198047997363157,0.3498866484416942,-0.020149118375108743,-0.0300818487053785,4.478214154395164,5.373203616755083,4.416666666666667,5.607843137254902,0.3198047997363157,0.3498866484416942,0.3118665953943524,0.3133360985214752,0.48325008727773366,0.6056377157328281,0.5167499127222663,0.3943622842671719,0.4576160383525822,0.5423839616474178,-131.0,AGREE,0.7633587786259542
824410,2026-07-20,MIN,CLE,xw+plat_consol_v12,50ed75241f197c87,2026-07-19,historical_lineup,,-0.03290567831625768,-0.00031157763516181936,-0.03259410068109586,MIN,0.03259410068109586,4-13,2-9,L,L,xw+plat_consol_v4,MIN,-0.084,L,L,False,,,Joe Ryan,Tanner Bibee,4.0,6.0,0.3064266601370349,0.31694465509897585,0.2859583591231464,0.3293556508397316,-0.010517994961940946,-0.04339729171658524,5.343831020202324,5.47531712640088,5.56875,5.74375,0.2859583591231464,0.3293556508397316,0.3076732314433263,0.29792075249424493,0.5782758581442469,0.5977810815896591,0.42172414185575313,0.40221891841034085,0.4576160383525822,0.5423839616474178,-131.0,AGREE,-1.0
824654,2026-07-20,DET,CHC,xw+plat_consol_v12,50ed75241f197c87,2026-07-19,historical_lineup,,-0.0027651065221068194,0.022637471723741198,-0.025402578245848018,DET,0.025402578245848018,8-6,4-3,W,W,xw+plat_consol_v4,DET,-0.037,W,W,False,,,Jack Flaherty,Jameson Taillon,4.0,4.333333333333333,0.3196437209198927,0.32497545032110287,0.32020827498456583,0.34673410211299865,-0.0053317294012101835,-0.026525827128432822,4.7651877988761395,4.692541323839696,4.798611111111111,4.701923076923077,0.32020827498456583,0.34673410211299865,0.30068297929597704,0.31413883340449367,0.5427402739782915,0.5282979849387278,0.4572597260217085,0.4717020150612722,0.5043297540699688,0.4956702459300312,-108.0,DIVERGE,0.9259259259259259
824736,2026-07-20,BAL,BOS,xw+plat_consol_v12,50ed75241f197c87,2026-07-19,historical_lineup,,-0.0008967854214845805,-0.026190332231603053,0.025293546810118472,BOS,0.025293546810118472,5-6,2-3,W,W,xw+plat_consol_v4,BOS,0.085,W,W,False,,,Shane Baz,Payton Tolle,6.0,5.666666666666667,0.320406124878816,0.3231876239189235,0.3211874527796057,0.2814922846207041,-0.0027814990401074935,0.03969516815890162,5.601942530678562,5.1481671716925685,5.912280701754386,5.308333333333334,0.3211874527796057,0.2814922846207041,0.29917468280300874,0.29724132684539994,0.6328764709552641,0.5663333876892379,0.3671235290447359,0.4336666123107621,0.5997132273867846,0.5997132273867846,-168.0,AGREE,0.5952380952380952
824898,2026-07-20,SD,ATL,xw+plat_consol_v12,50ed75241f197c87,2026-07-19,historical_lineup,,-0.0043500349042331354,-0.026650038340265247,0.022300003436032112,ATL,0.022300003436032112,2-3,1-2,W,W,xw+plat_consol_v4,ATL,0.057,W,W,False,,,JP Sears,Bryce Elder,5.0,6.0,0.321198376667283,0.3142299889550832,0.33425321246091666,0.30566747199575794,0.0069683877121998195,0.028585740465158715,4.853888743533895,5.020855227595554,4.916666666666667,5.138888888888889,0.33425321246091666,0.30566747199575794,0.2768118788262861,0.2753769985813576,0.5564827181087904,0.5754351492011992,0.44351728189120965,0.4245648507988008,0.5537388434710868,0.5537388434710868,-138.0,AGREE,0.7246376811594203
825058,2026-07-20,ATH,ARI,xw+plat_consol_v12,50ed75241f197c87,2026-07-19,historical_lineup,,0.0028796630579034366,-0.01065239510717858,0.013532058165082017,ARI,0.013532058165082017,5-2,2-0,L,L,xw+plat_consol_v4,ATH,-0.043,W,W,True,,,Jeffrey Springs,Mitch Bratt,5.0,4.666666666666667,0.32284909696206276,0.31861254393870203,0.3275982972032651,0.3314304493572695,0.004236553023360734,-0.003832152154004398,4.736902358319641,3.4138028185020914,4.760964912280702,3.0,0.3275982972032651,0.3314304493572695,0.3082419991093982,0.28939726707327096,0.5226871912365795,0.4173022181275386,0.4773128087634205,0.5826977818724615,0.5733788395904437,0.5733788395904437,-150.0,AGREE,-1.0
822787,2026-07-21,TB,TOR,xw+plat_consol_v12,50ed75241f197c87,2026-07-20,historical_lineup,,-0.03113348912692898,-0.02898610977292948,-0.002147379353999501,TB,0.002147379353999501,12-2,8-0,W,W,xw+plat_consol_v5,TB,-0.013,W,W,False,,,Drew Rasmussen,Kevin Gausman,5.0,3.333333333333333,0.30612709271999583,0.30842602027703697,0.28914967067519287,0.30713620696876304,-0.0022989275570411416,-0.017986536293570166,5.187567942050084,5.1227124854227934,5.361111111111111,5.272916666666666,0.28914967067519287,0.30713620696876304,0.30416020109529307,0.28071709656956045,0.5689736724459242,0.5682077206893249,0.43102632755407577,0.4317922793106751,0.4967303165053623,0.5032696834946377,-111.0,AGREE,0.9009009009009009
822871,2026-07-21,CWS,TEX,xw+plat_consol_v12,50ed75241f197c87,2026-07-20,historical_lineup,,0.012778694259140078,0.007428484386207135,0.005350209872932943,TEX,0.005350209872932943,0-10,0-9,W,W,xw+plat_consol_v5,TEX,0.01,W,W,False,,,Noah Schultz,Kumar Rocker,3.6666666666666665,6.0,0.3218755130614689,0.32601993168880244,0.35473908752928973,0.3305666081065203,-0.004144418627333557,0.024172479422769455,4.749317755534964,4.784136361455126,4.765151515151516,4.8125,0.35473908752928973,0.3305666081065203,0.2952529236530354,0.29819583089580154,0.537544439753883,0.5402659720520286,0.462455560246117,0.45973402794797136,0.5098167539267016,0.5098167539267016,-114.0,AGREE,0.8771929824561403
823114,2026-07-21,CIN,SEA,xw+plat_consol_v12,50ed75241f197c87,2026-07-20,historical_lineup,,-0.01664480409259439,0.0030090272261802387,-0.01965383131877463,CIN,0.01965383131877463,4-2,3-0,W,W,xw+plat_consol_v5,CIN,-0.026,W,W,False,,,Chase Burns,Luis Castillo,5.0,7.0,0.3216189550488189,0.32011835777951914,0.2848316529672416,0.3257910979024386,0.0015005972692997416,-0.04095944493519699,5.2999159771524775,5.252934071564203,5.513888888888889,5.449999999999999,0.2848316529672416,0.3257910979024386,0.3126585961715558,0.30213505250434125,0.572667981336356,0.5927794475834438,0.427332018663644,0.4072205524165562,0.5183284457478006,0.48167155425219943,-102.0,DIVERGE,0.9803921568627451
823437,2026-07-21,LAD,PHI,xw+plat_consol_v12,50ed75241f197c87,2026-07-20,historical_lineup,,-0.007961463925368895,-0.020115240157978165,0.01215377623260927,PHI,0.01215377623260927,2-1,2-1,L,L,xw+plat_consol_v5,PHI,0.019,L,L,False,,,Justin Wrobleski,Zack Wheeler,6.333333333333333,7.0,0.3232508408553684,0.34135756951472435,0.3146365490424748,0.2678849186202086,-0.01810672865935592,0.04675163042226621,5.927022282178562,5.743180042920102,6.366666666666667,6.116666666666667,0.3146365490424748,0.2678849186202086,0.28316840718114855,0.28903287561658975,0.6532132783529205,0.6106456273149445,0.34678672164707947,0.38935437268505546,0.5086640097036909,0.5086640097036909,-114.0,AGREE,-1.0
823760,2026-07-21,NYM,MIL,xw+plat_consol_v12,50ed75241f197c87,2026-07-20,historical_lineup,,0.00767671104817691,0.006658015824511143,0.0010186952236657665,MIL,0.0010186952236657665,4-0,3-0,L,L,xw+plat_consol_v5,NYM,-0.009,W,W,True,,,Zac Thornton,Brandon Sproat,6.0,4.666666666666667,0.34002135714673193,0.33020315440132897,0.31349483815685575,0.33183548223936926,0.00981820274540296,-0.018340644082513513,5.49397167414752,4.55433356238205,5.777777777777778,4.5,0.31349483815685575,0.33183548223936926,0.2931051250189817,0.2883334905146276,0.5942127742762069,0.519761532197415,0.4057872257237931,0.48023846780258495,0.5593908258222572,0.5593908258222572,-141.0,AGREE,-1.0
824005,2026-07-21,STL,LAA,xw+plat_consol_v12,50ed75241f197c87,2026-07-20,historical_lineup,,0.025917614654699994,-0.010869653962707226,0.03678726861740722,LAA,0.03678726861740722,1-5,1-5,W,W,xw+plat_consol_v5,LAA,0.027,W,W,False,,,Matthew Liberatore,Walbert Ureña,5.333333333333333,6.0,0.3321593645183926,0.3280829291962603,0.3435891366644432,0.2905278369431606,0.00407643532213231,0.053061299721282595,4.718823986981726,5.099732205515486,4.723684210526316,5.241666666666667,0.3435891366644432,0.2905278369431606,0.3207132030068255,0.30272857167859013,0.5284368967479118,0.5732499331699098,0.47156310325208817,0.4267500668300902,0.532129844319311,0.532129844319311,-126.0,AGREE,0.7936507936507936
824085,2026-07-21,SF,KC,xw+plat_consol_v12,50ed75241f197c87,2026-07-20,historical_lineup,,-0.009616504835555317,0.01210513811915287,-0.021721642954708187,SF,0.021721642954708187,2-3,2-1,L,W,xw+plat_consol_v5,SF,-0.014,L,W,False,,,Tyler Mahle,Luinder Avila,5.0,6.333333333333333,0.31383777995295603,0.32259432567084856,0.3170403614924369,0.3320162010695256,-0.008756545717892528,-0.014975839577088701,5.099732205515486,4.6871085129576056,5.241666666666667,4.680555555555555,0.3170403614924369,0.3320162010695256,0.3021932920428377,0.31475624796938284,0.571710548706529,0.5216520874070796,0.42828945129347096,0.4783479125929204,0.4956702459300312,0.5043297540699688,-112.0,AGREE,-1.0
824165,2026-07-21,MIA,HOU,xw+plat_consol_v12,50ed75241f197c87,2026-07-20,historical_lineup,,0.0072050760530288915,0.005266063970216617,0.0019390120828122748,HOU,0.0019390120828122748,3-5,1-5,W,W,xw+plat_consol_v5,HOU,0.002,W,W,False,,,Tyler Phillips,Tatsuya Imai,4.333333333333333,6.0,0.32176467465724967,0.3256255876873194,0.3330887688023465,0.33664455847505975,-0.003860913030069746,-0.00355578967271325,4.564547020118631,3.9721664713969216,4.513888888888889,3.7083333333333335,0.3330887688023465,0.33664455847505975,0.3037477214166064,0.2944485860582963,0.5076550190576756,0.4598476544763406,0.4923449809423244,0.5401523455236594,0.5270012302210156,0.5270012302210156,-123.0,AGREE,0.8130081300813008
824329,2026-07-21,WSH,COL,xw+plat_consol_v12,50ed75241f197c87,2026-07-20,historical_lineup,,-0.010868090538765807,0.039934625205966245,-0.05080271574473205,WSH,0.05080271574473205,7-8,6-6,L,T,xw+plat_consol_v5,WSH,-0.037,L,T,False,,,Carson Palmquist,Michael Lorenzen,1.6666666666666667,3.6666666666666665,0.3147102371622721,0.3388472510409243,0.3093051606447197,0.35157129302343676,-0.02413701387865219,-0.04226613237871707,3.0427418173680323,4.989426861960409,2.444444444444444,5.091666666666667,0.3093051606447197,0.35157129302343676,0.3062677303862144,0.3128830465399576,0.3383353725875475,0.5740755706082342,0.6616646274124525,0.4259244293917658,0.4848162769511084,0.5151837230488916,-117.0,AGREE,-1.0
824409,2026-07-21,MIN,CLE,xw+plat_consol_v12,50ed75241f197c87,2026-07-20,historical_lineup,,-0.021760679082891476,-0.013882258460957808,-0.007878420621933668,MIN,0.007878420621933668,2-5,2-2,L,T,xw+plat_consol_v5,CLE,0.006,W,T,True,,,Kendry Rojas,Parker Messick,2.333333333333333,5.666666666666667,0.3010505347959899,0.3324118922469772,0.3101593439365318,0.2876378678388898,-0.03136135745098728,0.02252147609764199,3.4512801268312803,5.750920768783615,3.0,6.12719298245614,0.3101593439365318,0.2876378678388898,0.30773576980991435,0.2966476601228485,0.388795159449883,0.6242506035657378,0.6112048405501169,0.3757493964342622,0.5913146565171273,0.40868534348287266,134.0,DIVERGE,-1.0
824652,2026-07-21,DET,CHC,xw+plat_consol_v12,50ed75241f197c87,2026-07-20,historical_lineup,,0.004803529840364751,0.015305033774987542,-0.010501503934622791,DET,0.010501503934622791,2-11,0-9,L,L,xw+plat_consol_v5,DET,-0.02,L,L,False,,,Framber Valdez,David Peterson,0.6666666666666666,6.666666666666667,0.3317488828227231,0.31807394202224454,0.31620674511809305,0.3447751825149272,0.013674940800478541,-0.02856843739683418,5.565465878303589,4.685251520641863,5.875,4.678030303030303,0.31620674511809305,0.3447751825149272,0.29967413014057476,0.3139764090252847,0.623408459579409,0.5360647303106609,0.37659154042059095,0.46393526968933907,0.5270012302210156,0.47299876977898436,102.0,DIVERGE,-1.0
824895,2026-07-21,SD,ATL,xw+plat_consol_v12,50ed75241f197c87,2026-07-20,historical_lineup,,-0.008346613846053674,-0.016744639757639734,0.00839802591158606,ATL,0.00839802591158606,8-3,5-2,L,L,xw+plat_consol_v5,ATL,0.004,L,L,False,,,Walker Buehler,Reynaldo López,5.666666666666667,4.333333333333333,0.32468817968300934,0.31768013775012494,0.32498696305777647,0.3242712165894303,0.007008041932884401,0.0007157464683461567,4.528531142837003,4.207075999338289,4.464912280701755,4.027777777777778,0.32498696305777647,0.3242712165894303,0.2762058869100338,0.2751514384951038,0.5200339031438724,0.4840034488271868,0.47996609685612757,0.5159965511728132,0.5716276429198135,0.5716276429198135,-149.0,AGREE,-1.0
825056,2026-07-21,ATH,ARI,xw+plat_consol_v12,50ed75241f197c87,2026-07-20,historical_lineup,,-0.0034434738866893633,,,,,5-6,1-3,,,xw+plat_consol_v5,ARI,0.006,W,W,,,,Jack Perkins,Kohl Drake,5.0,5.0,0.31829188537504566,0.32043062711578923,0.31777373069284315,0.3171763797219491,-0.002138741740743577,0.0005973509708940283,4.55433356238205,5.069091832305742,4.5,5.2,0.31777373069284315,0.3171763797219491,0.3063849320689687,0.28859490774943664,0.5146658844926827,0.5632324258117491,0.4853341155073173,0.43676757418825085,0.552982006111132,,,,
822784,2026-07-22,TB,TOR,xw+plat_consol_v12,50ed75241f197c87,2026-07-21,historical_lineup,,-0.004470003375866283,-0.0355614588189474,0.031091455443081117,TOR,0.031091455443081117,4-2,1-1,L,T,xw+plat_consol_v5,TOR,0.025,L,T,False,posted,posted,Griffin Jax,Braydon Fisher,6.0,1.3333333333333333,0.3042495463674974,0.3162306023221367,0.34279446950266446,0.3057310714503259,-0.011981055954639275,0.03706339805233855,4.852030516082479,2.093329604745545,4.9,1.1333333333333333,0.34279446950266446,0.3057310714503259,0.30351102654053347,0.2764020910904996,0.5458989769896879,0.22474735996935052,0.4541010230103121,0.7752526400306494,0.5021645958699511,0.5021645958699511,-111.0,AGREE,-1.0
