game_pk,game_date,game_datetime_utc,matchup,side,pitcher,opp_team,n_opp,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,model_tag,snapshot_utc,scheduled_start_utc
824331,2026-07-18,2026-07-18T19:10:00Z,Cincinnati Reds @ Colorado Rockies,away,Rhett Lowder,Colorado Rockies,9,0.357,0.31,0.318,0.348,0.03,0.27,0.246,0.245,0.271,0.026,0.456,0.385,0.4,0.439,0.039,38.8,34.976,39.393,34.449,-4.944,90.6,87.259,88.955,88.904,-0.051,14.7,15.77,13.92,16.55,2.63,18.6,20.817,22.102,17.519,-4.583,11.0,8.223,8.988,10.064,1.076,xw+plat_consol_v3,2026-07-18T18:52:41.357191+00:00,2026-07-18T19:10:00Z
824331,2026-07-18,2026-07-18T19:10:00Z,Cincinnati Reds @ Colorado Rockies,home,Tomoyuki Sugano,Cincinnati Reds,9,0.397,0.333,0.318,0.416,0.098,0.31,0.248,0.245,0.314,0.069,0.563,0.43,0.4,0.605,0.205,44.6,38.873,39.393,44.011,4.618,90.6,89.977,88.955,91.622,2.667,15.9,15.629,13.92,17.609,3.689,13.4,24.147,22.102,14.64,-7.462,6.4,9.583,8.988,6.824,-2.164,xw+plat_consol_v3,2026-07-18T18:52:41.357191+00:00,2026-07-18T19:10:00Z
824412,2026-07-18,2026-07-18T23:10:00Z,Pittsburgh Pirates @ Cleveland Guardians,home,Logan Allen,Pittsburgh Pirates,9,0.306,0.326,0.318,0.314,-0.004,0.242,0.252,0.245,0.249,0.004,0.431,0.406,0.4,0.437,0.037,54.5,40.504,39.393,56.037,16.644,94.0,88.725,88.955,93.77,4.815,12.2,11.127,13.92,9.407,-4.513,36.8,22.545,22.102,37.538,15.436,5.3,9.059,8.988,5.342,-3.646,xw+plat_consol_v3,2026-07-18T18:52:41.357191+00:00,2026-07-18T23:10:00Z
824414,2026-07-18,2026-07-18T17:10:00Z,Pittsburgh Pirates @ Cleveland Guardians,away,Jared Jones,Cleveland Guardians,9,0.295,0.306,0.318,0.284,-0.034,0.225,0.238,0.245,0.219,-0.026,0.388,0.362,0.4,0.351,-0.049,38.3,33.343,39.393,32.418,-6.975,89.7,87.905,88.955,88.65,-0.305,12.8,15.254,13.92,14.134,0.214,27.1,20.222,22.102,24.795,2.693,7.6,10.12,8.988,8.557,-0.431,xw+plat_consol_v3,2026-07-18T18:52:41.357191+00:00,2026-07-18T17:10:00Z
824414,2026-07-18,2026-07-18T17:10:00Z,Pittsburgh Pirates @ Cleveland Guardians,home,Gavin Williams,Pittsburgh Pirates,9,0.324,0.329,0.318,0.335,0.017,0.244,0.254,0.245,0.253,0.008,0.433,0.411,0.4,0.445,0.045,48.6,40.784,39.393,50.316,10.923,90.9,88.604,88.955,90.549,1.594,9.1,11.613,13.92,6.793,-7.127,29.1,22.028,22.102,29.003,6.901,8.0,9.164,8.988,8.157,-0.831,xw+plat_consol_v3,2026-07-18T18:52:41.357191+00:00,2026-07-18T17:10:00Z
824657,2026-07-18,2026-07-18T18:20:00Z,Minnesota Twins @ Chicago Cubs,away,Taj Bradley,Chicago Cubs,9,0.304,0.324,0.318,0.31,-0.008,0.224,0.242,0.245,0.221,-0.024,0.382,0.394,0.4,0.376,-0.024,45.8,39.103,39.393,45.463,6.07,91.4,88.459,88.955,90.904,1.949,16.6,16.528,13.92,19.208,5.288,27.4,20.524,22.102,25.444,3.342,9.3,11.095,8.988,11.48,2.492,xw+plat_consol_v3,2026-07-18T18:52:41.357191+00:00,2026-07-18T18:20:00Z
824657,2026-07-18,2026-07-18T18:20:00Z,Minnesota Twins @ Chicago Cubs,home,Matthew Boyd,Minnesota Twins,9,0.34,0.321,0.318,0.343,0.025,0.268,0.246,0.245,0.269,0.024,0.451,0.396,0.4,0.446,0.046,47.7,36.453,39.393,44.14,4.747,90.2,88.526,88.955,89.771,0.816,12.9,14.945,13.92,13.925,0.005,24.0,18.348,22.102,19.924,-2.178,6.6,9.481,8.988,6.962,-2.026,xw+plat_consol_v3,2026-07-18T18:52:41.357191+00:00,2026-07-18T18:20:00Z
824738,2026-07-18,2026-07-18T20:10:00Z,Tampa Bay Rays @ Boston Red Sox,away,Ian Seymour,Boston Red Sox,9,0.291,0.316,0.318,0.289,-0.029,0.216,0.247,0.245,0.218,-0.027,0.371,0.401,0.4,0.372,-0.028,35.9,37.659,39.393,34.32,-5.073,88.2,88.354,88.955,87.599,-1.356,21.8,14.605,13.92,22.485,8.565,27.8,21.522,22.102,27.07,4.968,8.9,7.715,8.988,7.639,-1.349,xw+plat_consol_v3,2026-07-18T18:52:41.357191+00:00,2026-07-18T20:10:00Z
824738,2026-07-18,2026-07-18T20:10:00Z,Tampa Bay Rays @ Boston Red Sox,home,Patrick Sandoval,Tampa Bay Rays,9,0.294,0.315,0.318,0.291,-0.027,0.273,0.261,0.245,0.291,0.046,0.357,0.385,0.4,0.344,-0.056,46.2,35.649,39.393,41.809,2.416,88.9,88.102,88.955,88.047,-0.908,29.5,8.602,13.92,24.182,10.262,26.3,15.878,22.102,18.894,-3.208,5.3,8.321,8.988,4.907,-4.081,xw+plat_consol_v3,2026-07-18T18:52:41.357191+00:00,2026-07-18T20:10:00Z
824899,2026-07-18,2026-07-18T20:10:00Z,Texas Rangers @ Atlanta Braves,away,MacKenzie Gore,Atlanta Braves,9,0.306,0.325,0.318,0.313,-0.005,0.237,0.253,0.245,0.245,-0.0,0.382,0.432,0.4,0.413,0.013,44.8,40.568,39.393,46.136,6.743,90.2,89.462,88.955,90.707,1.752,16.6,14.685,13.92,17.365,3.445,25.7,20.435,22.102,23.762,1.66,9.2,7.262,8.988,7.433,-1.555,xw+plat_consol_v3,2026-07-18T18:52:41.357191+00:00,2026-07-18T20:10:00Z
824899,2026-07-18,2026-07-18T20:10:00Z,Texas Rangers @ Atlanta Braves,home,Owen Murphy,Texas Rangers,9,0.26,0.325,0.318,0.266,-0.052,0.202,0.254,0.245,0.209,-0.036,0.328,0.413,0.4,0.339,-0.061,77.8,43.144,39.393,85.208,45.815,93.7,89.746,88.955,94.491,5.536,16.2,12.48,13.92,14.76,0.84,28.6,22.047,22.102,28.529,6.427,0.0,8.507,8.988,0.0,-8.988,xw+plat_consol_v3,2026-07-18T18:52:41.357191+00:00,2026-07-18T20:10:00Z
824979,2026-07-18,2026-07-19T02:05:00Z,Washington Nationals @ Athletics,away,Zack Littell,Athletics,9,0.381,0.317,0.318,0.38,0.062,0.293,0.254,0.245,0.304,0.059,0.54,0.399,0.4,0.539,0.139,45.5,39.055,39.393,45.11,5.717,91.9,88.689,88.955,91.634,2.679,18.8,11.283,13.92,16.163,2.243,14.8,18.623,22.102,12.47,-9.632,6.8,8.464,8.988,6.404,-2.584,xw+plat_consol_v3,2026-07-18T18:52:41.357191+00:00,2026-07-19T02:05:00Z
824979,2026-07-18,2026-07-19T02:05:00Z,Washington Nationals @ Athletics,home,J.T. Ginn,Washington Nationals,9,0.313,0.332,0.318,0.327,0.009,0.237,0.258,0.245,0.25,0.005,0.373,0.433,0.4,0.404,0.004,34.6,39.34,39.393,34.553,-4.84,87.2,89.064,88.955,87.309,-1.646,10.3,13.487,13.92,9.867,-4.053,21.4,19.093,22.102,18.487,-3.615,10.6,8.448,8.988,9.963,0.975,xw+plat_consol_v3,2026-07-18T18:52:41.357191+00:00,2026-07-19T02:05:00Z
825059,2026-07-18,2026-07-18T20:10:00Z,St. Louis Cardinals @ Arizona Diamondbacks,away,Dustin May,Arizona Diamondbacks,9,0.301,0.33,0.318,0.312,-0.006,0.24,0.256,0.245,0.251,0.006,0.366,0.407,0.4,0.372,-0.028,46.0,39.226,39.393,45.805,6.412,90.1,88.766,88.955,89.911,0.956,11.2,13.433,13.92,10.713,-3.207,22.9,18.498,22.102,19.166,-2.936,7.2,9.89,8.988,7.923,-1.065,xw+plat_consol_v3,2026-07-18T18:52:41.357191+00:00,2026-07-18T20:10:00Z
825059,2026-07-18,2026-07-18T20:10:00Z,St. Louis Cardinals @ Arizona Diamondbacks,home,Brandon Pfaadt,St. Louis Cardinals,9,0.325,0.335,0.318,0.342,0.024,0.248,0.26,0.245,0.263,0.018,0.425,0.424,0.4,0.45,0.05,38.5,41.907,39.393,40.957,1.564,89.0,89.601,88.955,89.646,0.691,11.0,11.938,13.92,9.018,-4.902,17.7,18.723,22.102,14.994,-7.108,7.8,8.517,8.988,7.391,-1.597,xw+plat_consol_v3,2026-07-18T18:52:41.357191+00:00,2026-07-18T20:10:00Z
>>>>>>> Stashed changes
