gamePk,date,away,home,venue,pythag_tag,pythag_basis,home_prior_games_all,away_prior_games_all,home_prior_games_split,away_prior_games_split,home_rs_hat,home_ra_hat,away_rs_hat,away_ra_hat,home_strength,away_strength,league_hfa_p,pythag_p_home,pythag_p_away,pythag_split_p_home,pythag_lean,pythag_lean_p,final_home_runs,final_away_runs,home_win,pythag_grade_fg,is_doubleheader_pair,pythag_split_basis
822809,2026-05-27,Miami Marlins,Toronto Blue Jays,Rogers Centre,pythag_v1,pooled,55.0,56.0,29.0,23.0,4.288874195232295,4.3174456238037235,4.355414682759385,4.423596500941202,0.4969623913471061,0.4928940268842,0.5257985257985258,0.5298547065368266,0.47014529346317335,0.5592820227640884,Toronto Blue Jays,0.5298547065368266,2.0,1.0,1.0,W,False,split
822897,2026-05-27,Houston Astros,Texas Rangers,Globe Life Field,pythag_v1,pooled,54.0,56.0,23.0,30.0,4.2388102538255845,4.2388102538255845,4.406551046395748,4.645187410032111,0.5,0.4758904315272191,0.5257985257985258,0.5497842328276964,0.4502157671723036,0.5292378708887977,Texas Rangers,0.5497842328276964,3.0,4.0,0.0,L,False,split
823217,2026-05-27,Arizona Diamondbacks,San Francisco Giants,Oracle Park,pythag_v1,pooled,55.0,54.0,27.0,26.0,4.16315990951801,4.466017052375152,4.4744424377336305,4.399729794055469,0.4679173034651246,0.5077030593315536,0.5257985257985258,0.48599461639637903,0.5140053836036209,0.5049495830018382,Arizona Diamondbacks,0.5140053836036209,2.0,3.0,0.0,W,False,split
823295,2026-05-27,Philadelphia Phillies,San Diego Padres,Petco Park,pythag_v1,pooled,54.0,55.0,31.0,25.0,4.256051633135929,4.244557380262366,4.266017052375152,4.380302766660867,0.5012372320979427,0.48790732612888693,0.5257985257985258,0.5390738885145374,0.4609261114854626,0.5135312330313092,San Diego Padres,0.5390738885145374,0.0,3.0,0.0,L,False,split
823376,2026-05-27,Chicago Cubs,Pittsburgh Pirates,PNC Park,pythag_v1,pooled,55.0,55.0,28.0,26.0,4.551731338089438,4.357445623803724,4.466017052375152,4.420302766660867,0.5199463159889844,0.5047069771944231,0.5257985257985258,0.540979121454488,0.459020878545512,0.5643032954204666,Pittsburgh Pirates,0.540979121454488,4.0,10.0,0.0,L,False,split
823626,2026-05-27,Cincinnati Reds,New York Mets,Citi Field,pythag_v1,pooled,55.0,54.0,26.0,28.0,4.208874195232295,4.386017052375152,4.422718299802596,4.560649334285355,0.4811478914177036,0.48595364118956796,0.5257985257985258,0.5209981048398699,0.47900189516013014,0.5112564684824754,New York Mets,0.5209981048398699,4.0,2.0,1.0,W,False,split
823783,2026-05-27,St. Louis Cardinals,Milwaukee Brewers,American Family Field,pythag_v1,pooled,52.0,53.0,29.0,27.0,4.555540605614254,4.107866187009603,4.396260024078911,4.448283145466195,0.5471832151359596,0.4946181656027862,0.5257985257985258,0.5778881695380409,0.4221118304619591,0.5644407058299168,Milwaukee Brewers,0.5778881695380409,2.0,1.0,1.0,W,False,split
823947,2026-05-27,Colorado Rockies,Los Angeles Dodgers,UNIQLO Field at Dodger Stadium,pythag_v1,pooled,55.0,56.0,27.0,31.0,4.688874195232295,4.020302766660866,4.287232864577566,4.707687410032111,0.5699184871295963,0.45730269906662563,0.5257985257985258,0.6355289664749608,0.3644710335250392,0.5924187759366095,Los Angeles Dodgers,0.6355289664749608,4.0,1.0,1.0,W,False,split
824104,2026-05-27,New York Yankees,Kansas City Royals,Kauffman Stadium,pythag_v1,pooled,55.0,55.0,31.0,29.0,4.214588480946581,4.44315990951801,4.568874195232295,4.1003027666608665,0.4758564500673074,0.5493431237558826,0.5257985257985258,0.4523003658895278,0.5476996341104722,0.4858154311823601,New York Yankees,0.5476996341104722,0.0,7.0,0.0,W,False,split
824270,2026-05-27,Los Angeles Angels,Detroit Tigers,Comerica Park,pythag_v1,pooled,55.0,55.0,26.0,27.0,4.226017052375152,4.391731338089438,4.306017052375152,4.637445623803724,0.4824101752147823,0.4661281758883017,0.5257985257985258,0.5420486019441304,0.4579513980558696,0.5445853388058499,Detroit Tigers,0.5420486019441304,4.0,0.0,1.0,W,False,split
824432,2026-05-27,Washington Nationals,Cleveland Guardians,Progressive Field,pythag_v1,pooled,57.0,56.0,27.0,30.0,4.313858667602552,4.24606205743306,4.719051046395748,4.736096500941202,0.5072466619265303,0.4983504698214783,0.5257985257985258,0.5346624727316005,0.4653375272683995,0.5242273660999955,Cleveland Guardians,0.5346624727316005,3.0,2.0,1.0,W,False,split
824596,2026-05-27,Minnesota Twins,Chicago White Sox,Rate Field,pythag_v1,pooled,54.0,55.0,26.0,26.0,4.411224046929033,4.50892519635432,4.460302766660867,4.437445623803724,0.48997907398991225,0.5023505022547036,0.5257985257985258,0.5134454266211055,0.4865545733788945,0.5413866002842054,Chicago White Sox,0.5134454266211055,15.0,2.0,1.0,W,False,split
824756,2026-05-27,Atlanta Braves,Boston Red Sox,Fenway Park,pythag_v1,pooled,53.0,55.0,26.0,28.0,4.199728232171397,4.297994128125154,4.660302766660867,4.071731338089438,0.48942023779355487,0.5614557329994236,0.5257985257985258,0.45360590851304633,0.5463940914869536,0.427201493745357,Atlanta Braves,0.5463940914869536,8.0,0.0,1.0,L,False,split
824836,2026-05-27,Tampa Bay Rays,Baltimore Orioles,Oriole Park at Camden Yards,pythag_v1,pooled,55.0,52.0,29.0,28.0,4.397445623803724,4.683159909518009,4.479959210265417,4.288098745149138,0.4712325267086669,0.5200142992230126,0.5257985257985258,0.47701339317770547,0.5229866068222946,0.5284886387954207,Tampa Bay Rays,0.5229866068222946,11.0,2.0,1.0,L,False,split
825003,2026-05-27,Seattle Mariners,Athletics,Sutter Health Park,pythag_v1,pooled,55.0,56.0,24.0,27.0,4.351731338089438,4.448874195232295,4.3042783191230205,4.21336922821393,0.4899010090633673,0.5097649496902804,0.5257985257985258,0.5059546189146844,0.4940453810853156,0.47344916296011363,Athletics,0.5059546189146844,1.0,9.0,0.0,L,False,split
822896,2026-05-28,Houston Astros,Texas Rangers,Globe Life Field,pythag_v1,pooled,55.0,57.0,24.0,31.0,4.222857142857142,4.228571428571429,4.395480225988701,4.627118644067797,0.49938133896383535,0.4765211963688864,0.5266990291262136,0.5494397919527964,0.45056020804720365,0.5268546298996221,Texas Rangers,0.5494397919527964,1.0,5.0,0.0,L,False,split
823378,2026-05-28,Chicago Cubs,Pittsburgh Pirates,PNC Park,pythag_v1,pooled,56.0,56.0,29.0,27.0,4.5397727272727275,4.380681818181818,4.488636363636363,4.409090909090909,0.5163144084261224,0.508179564772667,0.5266990291262136,0.5348079610553328,0.4651920389446672,0.5512428931606259,Pittsburgh Pirates,0.5348079610553328,2.0,7.0,0.0,L,False,split
824272,2026-05-28,Los Angeles Angels,Detroit Tigers,Comerica Park,pythag_v1,pooled,56.0,56.0,27.0,28.0,4.215909090909091,4.357954545454546,4.2727272727272725,4.625,0.48484421135510253,0.46381835433928026,0.5266990291262136,0.5476638431183898,0.4523361568816102,0.5527035869532947,Detroit Tigers,0.5476638431183898,1.0,7.0,0.0,L,False,split
824595,2026-05-28,Minnesota Twins,Chicago White Sox,Rate Field,pythag_v1,pooled,55.0,56.0,27.0,27.0,4.462857142857143,4.485714285714286,4.4375,4.488636363636363,0.4976628471880152,0.49475825054518807,0.5266990291262136,0.5295945874298997,0.47040541257010027,0.5677782885108349,Chicago White Sox,0.5295945874298997,6.0,2.0,1.0,W,False,split
824757,2026-05-28,Atlanta Braves,Boston Red Sox,Fenway Park,pythag_v1,pooled,54.0,56.0,27.0,29.0,4.212643678160919,4.264367816091954,4.625,4.0852272727272725,0.4944171118961267,0.5565325330147217,0.5266990291262136,0.4644262397183501,0.5355737602816499,0.4447412081083114,Atlanta Braves,0.5355737602816499,2.0,10.0,0.0,W,False,split
824834,2026-05-28,Toronto Blue Jays,Baltimore Orioles,Oriole Park at Camden Yards,pythag_v1,pooled,56.0,56.0,30.0,26.0,4.426136363636363,4.659090909090909,4.267045454545454,4.2897727272727275,0.476550532988204,0.4975697345390808,0.5266990291262136,0.5056878057995305,0.49431219420046946,0.544305485077007,Baltimore Orioles,0.5056878057995305,1.0,2.0,0.0,L,False,split
822732,2026-05-29,San Diego Padres,Washington Nationals,Nationals Park,pythag_v1,pooled,57.0,55.0,26.0,23.0,4.692298401706993,4.7148972717634905,4.220210383440787,4.225924669155073,0.4978019089443871,0.49938095122536347,0.5249597423510467,0.5233843780416383,0.4766156219583617,0.49397572746577567,Washington Nationals,0.5233843780416383,5.0,7.0,0.0,L,False,split
822894,2026-05-29,Kansas City Royals,Texas Rangers,Globe Life Field,pythag_v1,pooled,56.0,56.0,25.0,24.0,4.201913733534874,4.230322824443965,4.179186460807601,4.446231915353056,0.49691729626127434,0.4716925803542613,0.5249597423510467,0.5500671325326211,0.4499328674673789,0.5614677360465609,Texas Rangers,0.5500671325326211,9.0,1.0,1.0,W,False,split
822978,2026-05-29,Los Angeles Angels,Tampa Bay Rays,Tropicana Field,pythag_v1,pooled,53.0,57.0,24.0,29.0,4.45397004105282,4.3152417173533975,4.285518740690044,4.601902921481004,0.5144724007907604,0.4674591172400896,0.5249597423510467,0.5715494255718646,0.4284505744281354,0.5804801914223962,Tampa Bay Rays,0.5715494255718646,8.0,5.0,1.0,W,False,split
823055,2026-05-29,Chicago Cubs,St. Louis Cardinals,Busch Stadium,pythag_v1,pooled,54.0,57.0,26.0,28.0,4.365154121276654,4.42262538564447,4.500208006226767,4.392863373458406,0.49401618509942796,0.5110433315169159,0.5249597423510467,0.5079506076896128,0.49204939231038725,0.5019392654011203,St. Louis Cardinals,0.5079506076896128,6.0,5.0,1.0,W,False,split
823135,2026-05-29,Arizona Diamondbacks,Seattle Mariners,T-Mobile Park,pythag_v1,pooled,57.0,55.0,29.0,27.0,4.31941704577479,4.183823825435806,4.454496097726501,4.374496097726501,0.5145877439471769,0.5082903340604725,0.5249597423510467,0.531240548798298,0.46875945120170204,0.5399766259113181,Seattle Mariners,0.531240548798298,7.0,6.0,1.0,W,False,split
823377,2026-05-29,Minnesota Twins,Pittsburgh Pirates,PNC Park,pythag_v1,pooled,57.0,57.0,30.0,28.0,4.522806876283264,4.392863373458406,4.421111961029027,4.494558288712643,0.5133336619342713,0.49246272940583646,0.5249597423510467,0.5457270435508095,0.4542729564491905,0.5693010882807151,Pittsburgh Pirates,0.5457270435508095,6.0,5.0,1.0,W,False,split
823623,2026-05-29,Miami Marlins,New York Mets,Citi Field,pythag_v1,pooled,56.0,57.0,27.0,24.0,4.196231915353056,4.361004642625783,4.325066763288914,4.398513090972529,0.48238645282550935,0.4922967793781764,0.5249597423510467,0.5150589422664665,0.48494105773353346,0.5385781277186019,New York Mets,0.5150589422664665,9.0,7.0,1.0,W,False,split
823946,2026-05-29,Philadelphia Phillies,Los Angeles Dodgers,UNIQLO Field at Dodger Stadium,pythag_v1,pooled,56.0,56.0,28.0,26.0,4.673504642625783,3.991686460807601,4.247368278989419,4.343959188080328,0.5716491061106211,0.4897138205817076,0.5249597423510467,0.6057913293393912,0.39420867066060883,0.5509281035399648,Los Angeles Dodgers,0.6057913293393912,4.0,2.0,1.0,W,False,split
824191,2026-05-29,Milwaukee Brewers,Houston Astros,Daikin Park,pythag_v1,pooled,58.0,53.0,26.0,23.0,4.3962742533827965,4.604139421922122,4.52911454972334,4.078247497700218,0.4788768341781839,0.5478263685901288,0.5249597423510467,0.4559859433081458,0.5440140566918542,0.45722781021307446,Milwaukee Brewers,0.5440140566918542,4.0,5.0,0.0,W,False,split
824353,2026-05-29,San Francisco Giants,Colorado Rockies,Coors Field,pythag_v1,pooled,57.0,56.0,25.0,28.0,4.257270153119422,4.692298401706993,4.139413733534874,4.446231915353056,0.4556050404374298,0.4673340596358391,0.5249597423510467,0.5131778097609307,0.48682219023906925,0.5113432278183004,Colorado Rockies,0.5131778097609307,8.0,6.0,1.0,W,False,split
824433,2026-05-29,Boston Red Sox,Cleveland Guardians,Progressive Field,pythag_v1,pooled,58.0,55.0,28.0,27.0,4.295150657877178,4.22211695001201,4.197353240583644,4.294496097726501,0.5078454733230129,0.4895338925282444,0.5249597423510467,0.5431863829244844,0.4568136170755156,0.5352050051455577,Cleveland Guardians,0.5431863829244844,4.0,3.0,1.0,W,False,split
824515,2026-05-29,Atlanta Braves,Cincinnati Reds,Great American Ball Park,pythag_v1,pooled,55.0,57.0,26.0,30.0,4.397353240583644,4.545924669155073,4.652750379108123,4.070829475153321,0.4848027211520443,0.5608246411468922,0.5249597423510467,0.44883093615634956,0.5511690638436504,0.4383216313571896,Atlanta Braves,0.5511690638436504,3.0,8.0,0.0,W,False,split
824594,2026-05-29,Detroit Tigers,Chicago White Sox,Rate Field,pythag_v1,pooled,56.0,57.0,28.0,29.0,4.468959188080328,4.468959188080328,4.195123260464055,4.370264503401908,0.5,0.4812966094427284,0.5249597423510467,0.5435817515166488,0.4564182484833512,0.5742532555401018,Chicago White Sox,0.5435817515166488,4.0,3.0,1.0,W,False,split
824835,2026-05-29,Toronto Blue Jays,Baltimore Orioles,Oriole Park at Camden Yards,pythag_v1,pooled,57.0,57.0,31.0,27.0,4.404162808486654,4.641450944079875,4.2516204356052985,4.268569588147671,0.4760102820848429,0.498179802741328,0.5249597423510467,0.5027925308167687,0.49720746918323133,0.5417722462535642,Baltimore Orioles,0.5027925308167687,5.0,6.0,0.0,L,False,split
825002,2026-05-29,New York Yankees,Athletics,Sutter Health Park,pythag_v1,pooled,56.0,56.0,25.0,30.0,4.321231915353056,4.46327736989851,4.571231915353056,4.065550097171237,0.4852074846885497,0.5534296323326309,0.5249597423510467,0.456658315066119,0.543341684933881,0.43017362724710945,New York Yankees,0.543341684933881,2.0,8.0,0.0,W,False,split
822731,2026-05-30,San Diego Padres,Washington Nationals,Nationals Park,pythag_v1,pooled,58.0,56.0,27.0,24.0,4.705773996040538,4.739481861209077,4.247885064177362,4.242203245995544,0.49673461581796474,0.5006123448453499,0.5266507557677009,0.5227824754453227,0.47721752455467725,0.49145337473016093,Washington Nationals,0.5227824754453227,9.0,4.0,1.0,W,False,split
822893,2026-05-30,Kansas City Royals,Texas Rangers,Globe Life Field,pythag_v1,pooled,57.0,57.0,26.0,25.0,4.240834866074666,4.223885713532293,4.1730382559051735,4.48377271918201,0.5018321249646602,0.4671893630442173,0.5266507557677009,0.5610597488851242,0.4389402511148758,0.5801795151552267,Texas Rangers,0.5610597488851242,7.0,6.0,1.0,W,False,split
822975,2026-05-30,Los Angeles Angels,Tampa Bay Rays,Tropicana Field,pythag_v1,pooled,54.0,58.0,25.0,30.0,4.486366501696643,4.331194087903539,4.301279614018066,4.63274028817537,0.5160983683779558,0.4660891749773851,0.5266507557677009,0.5761459258216426,0.4238540741783574,0.5867273214608025,Tampa Bay Rays,0.5761459258216426,3.0,14.0,0.0,L,False,split
823054,2026-05-30,Chicago Cubs,St. Louis Cardinals,Busch Stadium,pythag_v1,pooled,55.0,58.0,27.0,29.0,4.386444407401233,4.437872978829804,4.514762760085482,4.413639164579864,0.4946674751855345,0.5103623020283539,0.5266507557677009,0.5109777601764035,0.4890222398235965,0.5055626801113713,St. Louis Cardinals,0.5109777601764035,1.0,6.0,0.0,L,False,split
823132,2026-05-30,Arizona Diamondbacks,Seattle Mariners,T-Mobile Park,pythag_v1,pooled,58.0,56.0,30.0,28.0,4.346223434242785,4.205773996040538,4.47515779145009,4.401294155086453,0.5150238705870562,0.5076135784523581,0.5266507557677009,0.5340375393846367,0.4659624606153633,0.5429731601275154,Seattle Mariners,0.5340375393846367,5.0,1.0,1.0,W,False,split
823375,2026-05-30,Minnesota Twins,Pittsburgh Pirates,PNC Park,pythag_v1,pooled,58.0,58.0,31.0,29.0,4.5428526477259314,4.408021187051774,4.436111074692223,4.514762760085482,0.513780651381502,0.4919603445398707,0.5266507557677009,0.5483489815948228,0.4516510184051772,0.5717110713762024,Pittsburgh Pirates,0.5483489815948228,10.0,9.0,1.0,W,False,split
823622,2026-05-30,Miami Marlins,New York Mets,Citi Field,pythag_v1,pooled,57.0,58.0,28.0,25.0,4.235185148560541,4.387727521441897,4.3518414117708755,4.436111074692223,0.4838172918710692,0.49122648982609607,0.5266507557677009,0.519252562755932,0.480747437244068,0.543662878138439,New York Mets,0.519252562755932,6.0,1.0,1.0,W,False,split
823945,2026-05-30,Philadelphia Phillies,Los Angeles Dodgers,UNIQLO Field at Dodger Stadium,pythag_v1,pooled,57.0,57.0,29.0,27.0,4.68151283217636,3.9922472954531965,4.246484583588789,4.353829216357151,0.5723531908978851,0.48858083994408547,0.5266507557677009,0.6091753966876963,0.39082460331230373,0.5562853679537224,Los Angeles Dodgers,0.6091753966876963,3.0,4.0,0.0,L,False,split
824190,2026-05-30,Milwaukee Brewers,Houston Astros,Daikin Park,pythag_v1,pooled,59.0,54.0,27.0,24.0,4.405741739079418,4.618032241872714,4.543837766064459,4.089814777558711,0.47848331855612125,0.5480136712198703,0.5266507557677009,0.45708979870730215,0.5429102012926978,0.4571891990215534,Milwaukee Brewers,0.5429102012926978,9.0,2.0,1.0,L,False,split
824352,2026-05-30,San Francisco Giants,Colorado Rockies,Coors Field,pythag_v1,pooled,58.0,57.0,26.0,29.0,4.290043658961887,4.711391973568628,4.161738820876925,4.4781230016678855,0.4572431117689124,0.4665286450810083,0.5266507557677009,0.5173290133176718,0.4826709866823282,0.5169529966149635,Colorado Rockies,0.5173290133176718,8.0,3.0,1.0,W,False,split
824431,2026-05-30,Boston Red Sox,Cleveland Guardians,Progressive Field,pythag_v1,pooled,59.0,56.0,29.0,28.0,4.305183079861541,4.226970789358748,4.202430518722817,4.304703245995544,0.5083870425702451,0.4890011183992412,0.5266507557677009,0.5459346359021281,0.4540653640978719,0.5384597979662996,Cleveland Guardians,0.5459346359021281,1.0,9.0,0.0,L,False,split
824513,2026-05-30,Atlanta Braves,Cincinnati Reds,Great American Ball Park,pythag_v1,pooled,56.0,58.0,27.0,31.0,4.401294155086453,4.577430518722817,4.683302085928179,4.076560512894471,0.4820557782969907,0.5631391811799638,0.5266507557677009,0.4454638906633746,0.5545361093366254,0.43067494649857524,Atlanta Braves,0.5545361093366254,2.0,5.0,0.0,W,False,split
824593,2026-05-30,Detroit Tigers,Chicago White Sox,Rate Field,pythag_v1,pooled,57.0,58.0,29.0,30.0,4.4781230016678855,4.472473284153762,4.200156018512448,4.379931299411324,0.5005775581589978,0.4808349434780233,0.5266507557677009,0.5462950670467746,0.45370493295322545,0.5769336837576869,Chicago White Sox,0.5462950670467746,7.0,1.0,1.0,W,False,split
824833,2026-05-30,Toronto Blue Jays,Baltimore Orioles,Oriole Park at Camden Yards,pythag_v1,pooled,58.0,58.0,32.0,28.0,4.419257142107954,4.660830175815819,4.273189726377617,4.284425681433796,0.47567017981148946,0.4987986273617469,0.5266507557677009,0.5035283040701571,0.49647169592984286,0.5405855131441872,Baltimore Orioles,0.5035283040701571,6.0,5.0,1.0,W,False,split
825000,2026-05-30,New York Yankees,Athletics,Sutter Health Park,pythag_v1,pooled,57.0,57.0,26.0,31.0,4.319930911272405,4.495072154210258,4.60241678697862,4.065693623136812,0.48182590310115075,0.5564865473113996,0.5266507557677009,0.45191429039744246,0.5480857096025575,0.4202515908126242,New York Yankees,0.5480857096025575,6.0,4.0,1.0,L,False,split
822729,2026-05-31,San Diego Padres,Washington Nationals,Nationals Park,pythag_v1,pooled,59.0,57.0,28.0,25.0,4.739505919737583,4.745092511916354,4.25633649510185,4.278935365158347,0.4994610493536609,0.49757736450081513,0.5283018867924528,0.5301791458270777,0.4698208541729223,0.5032658007339225,Washington Nationals,0.5301791458270777,4.0,2.0,1.0,W,False,split
822895,2026-05-31,Kansas City Royals,Texas Rangers,Globe Life Field,pythag_v1,pooled,58.0,58.0,27.0,26.0,4.266132357488918,4.243660447376559,4.1930986496237495,4.507705391196783,0.502416238087033,0.46694894258990416,0.5283018867924528,0.5635029628597458,0.43649703714025423,0.5824649748756758,Texas Rangers,0.5635029628597458,6.0,3.0,1.0,W,False,split
822976,2026-05-31,Los Angeles Angels,Tampa Bay Rays,Tropicana Field,pythag_v1,pooled,55.0,59.0,26.0,31.0,4.4878374836173,4.396408912188728,4.36520424375993,4.633360668340935,0.509415565791071,0.4727520286290656,0.5283018867924528,0.5646597367923115,0.4353402632076885,0.5643317045309653,Tampa Bay Rays,0.5646597367923115,5.0,2.0,1.0,W,False,split
823053,2026-05-31,Chicago Cubs,St. Louis Cardinals,Busch Stadium,pythag_v1,pooled,56.0,59.0,28.0,30.0,4.377111134278565,4.4566565888240195,4.532802009123058,4.404310389011327,0.49176121982679144,0.5131531082995683,0.5283018867924528,0.5069360568107293,0.4930639431892707,0.49642784346351687,St. Louis Cardinals,0.5069360568107293,5.0,1.0,1.0,W,False,split
823133,2026-05-31,Arizona Diamondbacks,Seattle Mariners,T-Mobile Park,pythag_v1,pooled,59.0,57.0,31.0,29.0,4.359617651581159,4.197606478396802,4.465376043124449,4.41452858549733,0.517318540264354,0.5052392712858813,0.5283018867924528,0.540330371115425,0.45966962888457497,0.5521484223637522,Seattle Mariners,0.540330371115425,3.0,2.0,1.0,W,False,split
823373,2026-05-31,Minnesota Twins,Pittsburgh Pirates,PNC Park,pythag_v1,pooled,59.0,59.0,32.0,30.0,4.583081338731997,4.443416534262723,4.471349495156578,4.555148377838142,0.5141549189562227,0.49150602981414315,0.5283018867924528,0.5508096740740506,0.44919032592594943,0.5734549264302274,Pittsburgh Pirates,0.5508096740740506,9.0,3.0,1.0,W,False,split
823621,2026-05-31,Miami Marlins,New York Mets,Citi Field,pythag_v1,pooled,58.0,59.0,29.0,26.0,4.254896402432738,4.378491908050716,4.342857875044846,4.454589718620265,0.4869029702922294,0.48838052450223735,0.5283018867924528,0.5268279228618721,0.4731720771381279,0.5549336807734192,New York Mets,0.5268279228618721,10.0,1.0,1.0,W,False,split
823944,2026-05-31,Philadelphia Phillies,Los Angeles Dodgers,UNIQLO Field at Dodger Stadium,pythag_v1,pooled,58.0,58.0,30.0,28.0,4.68186269456757,4.0020874136686935,4.254896402432738,4.356019997938357,0.5712836497907304,0.489255719684306,0.5283018867924528,0.609069540388292,0.390930459611708,0.5548768802815841,Los Angeles Dodgers,0.609069540388292,9.0,1.0,1.0,W,False,split
824187,2026-05-31,Milwaukee Brewers,Houston Astros,Daikin Park,pythag_v1,pooled,60.0,55.0,28.0,25.0,4.440953109072375,4.613175331294597,4.539266055045871,4.1278374836172995,0.48260034581703165,0.5433586658910807,0.5283018867924528,0.46750351758231223,0.5324964824176878,0.4741862078647628,Milwaukee Brewers,0.5324964824176878,0.0,2.0,0.0,W,False,split
824354,2026-05-31,San Francisco Giants,Colorado Rockies,Coors Field,pythag_v1,pooled,59.0,58.0,27.0,30.0,4.320511506329763,4.711572958843729,4.165008761983301,4.507705391196783,0.4604413843651683,0.46388852294255756,0.5283018867924528,0.524844688953136,0.47515531104686404,0.5284245188053238,Colorado Rockies,0.524844688953136,6.0,19.0,0.0,L,False,split
824430,2026-05-31,Boston Red Sox,Cleveland Guardians,Progressive Field,pythag_v1,pooled,60.0,57.0,30.0,29.0,4.296508664627931,4.263175331294597,4.2393873425594775,4.2958845177007206,0.5035631733451124,0.49394358577615666,0.5283018867924528,0.5378793965903015,0.4621206034096985,0.5222734225097891,Cleveland Guardians,0.5378793965903015,4.0,9.0,0.0,L,False,split
824512,2026-05-31,Atlanta Braves,Cincinnati Reds,Great American Ball Park,pythag_v1,pooled,57.0,59.0,28.0,32.0,4.397579432954958,4.589669828435183,4.694813182307416,4.074701450463841,0.48045009543386036,0.5644492952013851,0.5283018867924528,0.4441959133639358,0.5558040866360642,0.4266119269934107,Atlanta Braves,0.5558040866360642,6.0,4.0,1.0,L,False,split
824592,2026-05-31,Detroit Tigers,Chicago White Sox,Rate Field,pythag_v1,pooled,58.0,59.0,30.0,31.0,4.5020874136686935,4.462761570972065,4.192019886218031,4.404310389011327,0.5040137434546237,0.47741442077644175,0.5283018867924528,0.5547268316503957,0.4452731683496043,0.5894365295482272,Chicago White Sox,0.5547268316503957,2.0,1.0,1.0,W,False,split
824832,2026-05-31,Toronto Blue Jays,Baltimore Orioles,Oriole Park at Camden Yards,pythag_v1,pooled,59.0,59.0,33.0,29.0,4.437829942083952,4.672466813592332,4.286991953257137,4.30375172979345,0.4764462899001985,0.4982149217346544,0.5283018867924528,0.5065457271041247,0.4934542728958753,0.5434232208697167,Baltimore Orioles,0.5065457271041247,9.0,5.0,1.0,W,False,split
825001,2026-05-31,New York Yankees,Athletics,Sutter Health Park,pythag_v1,pooled,58.0,58.0,27.0,32.0,4.339166065354087,4.5020874136686935,4.6088289867024015,4.086357076590042,0.48314340723744403,0.5548250442544107,0.5283018867924528,0.45653282326259065,0.5434671767374093,0.42673233733450233,New York Yankees,0.5434671767374093,8.0,13.0,0.0,W,False,split
822730,2026-06-01,Miami Marlins,Washington Nationals,Nationals Park,pythag_v1,pooled,60.0,60.0,29.0,27.0,4.7436302142051865,4.738074658649631,4.332519103094075,4.4936302142051865,0.500536120036967,0.48330209338011604,0.5306915306915307,0.5478237605289812,0.4521762394710188,0.5607581524745743,Washington Nationals,0.5478237605289812,3.0,7.0,0.0,L,False,split
822974,2026-06-01,Detroit Tigers,Tampa Bay Rays,Tropicana Field,pythag_v1,pooled,56.0,60.0,27.0,32.0,4.499167264528031,4.3912127190734855,4.182519103094075,4.3991857697607415,0.5111094246586952,0.47691005404712516,0.5306915306915307,0.5645849629449782,0.4354150370550218,0.5945304755401378,Tampa Bay Rays,0.5645849629449782,9.0,10.0,0.0,L,False,split
823050,2026-06-01,Texas Rangers,St. Louis Cardinals,Busch Stadium,pythag_v1,pooled,57.0,59.0,29.0,31.0,4.389002477722788,4.445499652864031,4.2840974221057735,4.244991276854377,0.4941487070548943,0.5041952352948618,0.5306915306915307,0.5206714819765178,0.4793285180234822,0.5020829478989686,St. Louis Cardinals,0.5206714819765178,1.0,2.0,0.0,L,False,split
823131,2026-06-01,New York Mets,Seattle Mariners,T-Mobile Park,pythag_v1,pooled,60.0,59.0,32.0,29.0,4.360296880871853,4.193630214205186,4.2952706064633155,4.367896304787338,0.5178227709536134,0.4923297267385859,0.5306915306915307,0.5559954900542471,0.4440045099457529,0.5520306411270013,Seattle Mariners,0.5559954900542471,3.0,2.0,1.0,W,False,split
823702,2026-06-01,Chicago White Sox,Minnesota Twins,Target Field,pythag_v1,pooled,60.0,59.0,29.0,28.0,4.4714079919829635,4.588074658649631,4.49638792489907,4.451695187468903,0.48821829626390645,0.5045700353351462,0.5306915306915307,0.5143721575817733,0.48562784241822665,0.5654804201894182,Minnesota Twins,0.5143721575817733,9.0,6.0,1.0,W,False,split
823781,2026-06-01,San Francisco Giants,Milwaukee Brewers,American Family Field,pythag_v1,pooled,56.0,59.0,30.0,31.0,4.533258173618941,4.112803628164395,4.256164461211919,4.524320885792925,0.5444138413062429,0.4720762507631696,0.5306915306915307,0.6017726983166479,0.3982273016833521,0.600217324721597,Milwaukee Brewers,0.6017726983166479,16.0,2.0,1.0,W,False,split
824027,2026-06-01,Colorado Rockies,Los Angeles Angels,Angel Stadium,pythag_v1,pooled,60.0,60.0,28.0,32.0,4.360296880871853,4.643630214205186,4.338074658649631,4.799185769760742,0.4712293152128642,0.45391649883407154,0.5306915306915307,0.5479941018187745,0.4520058981812255,0.5272165638522557,Los Angeles Angels,0.5479941018187745,8.0,9.0,0.0,L,False,split
824510,2026-06-01,Kansas City Royals,Cincinnati Reds,Great American Ball Park,pythag_v1,pooled,58.0,59.0,29.0,27.0,4.4149069581850195,4.594682239083896,4.194711947245438,4.524320885792925,0.48174798939730235,0.4654485676367527,0.5306915306915307,0.5469380109764974,0.4530619890235026,0.5617967858715087,Cincinnati Reds,0.5469380109764974,2.0,9.0,0.0,L,False,split
