game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS,model_tag,snapshot_utc,lineup_status_away,lineup_status_home,lineup_posted_away,lineup_posted_home,lineup_savant_backfill_away,lineup_savant_backfill_home
824325,2026-07-31,Kansas City Royals @ Colorado Rockies,away,Michael Wacha,R,Colorado Rockies,9,4,5,0,4,0,227,False,True,0.7701096945551129,0.7668600800593539,0.7150916334661355,0.7102386735869889,0.7535513360352275,0.03321267029266606,xw+plat_consol_v10,2026-08-01T01:18:11.463666+00:00,posted,posted,9,9,0,0
824325,2026-07-31,Kansas City Royals @ Colorado Rockies,home,Tomoyuki Sugano,R,Kansas City Royals,9,5,2,2,7,2,194,False,True,0.7042467463479416,0.7234880513728013,0.8788047808764942,0.8447164379963744,0.8317699473167406,0.11143128157417914,xw+plat_consol_v10,2026-08-01T01:18:11.463666+00:00,posted,posted,9,9,0,0
824407,2026-07-31,Arizona Diamondbacks @ Cleveland Guardians,away,Mitch Bratt,L,Cleveland Guardians,9,4,2,3,5,1,23,True,False,0.6398924302788846,0.6812610252475013,1.0278286852589642,0.802306310277286,0.7753453223919556,0.05500665664939419,xw+plat_consol_v10,2026-08-01T01:18:11.463666+00:00,posted,posted,9,9,0,0
824407,2026-07-31,Arizona Diamondbacks @ Cleveland Guardians,home,Tanner Bibee,R,Arizona Diamondbacks,9,3,4,2,5,0,222,False,True,0.7203235059760956,0.7249298173474401,0.7013094289508632,0.6999999386795799,0.6993993107534888,-0.020939354989072623,xw+plat_consol_v10,2026-08-01T01:18:11.463666+00:00,posted,posted,9,9,0,0
824486,2026-07-31,Pittsburgh Pirates @ Cincinnati Reds,away,Paul Skenes,R,Cincinnati Reds,9,2,5,2,4,1,206,False,True,0.7482342629482072,0.732687718683132,0.670997609561753,0.6743175527577309,0.6851068742398396,-0.03523179150272182,xw+plat_consol_v10,2026-08-01T01:18:11.463666+00:00,posted,posted,9,9,0,0
824486,2026-07-31,Pittsburgh Pirates @ Cincinnati Reds,home,Hunter Greene,R,Pittsburgh Pirates,9,3,3,3,6,0,47,True,False,0.8035973439575034,0.7946121715507013,0.7322972111553786,0.734404357589363,0.7979864780352476,0.07764781229268614,xw+plat_consol_v10,2026-08-01T01:18:11.463666+00:00,posted,posted,9,9,0,0
824651,2026-07-31,New York Yankees @ Chicago Cubs,away,Will Warren,R,Chicago Cubs,9,3,4,2,5,0,206,False,True,0.7547476759628153,0.7540393994354679,0.7641513944223107,0.7603623344545127,0.7895341491439228,0.06919548340136139,xw+plat_consol_v10,2026-08-01T01:18:11.463666+00:00,posted,posted,9,9,0,0
824651,2026-07-31,New York Yankees @ Chicago Cubs,home,Shota Imanaga,L,New York Yankees,9,4,4,1,5,1,140,False,True,0.7480135458167331,0.7245699525675987,0.6973354581673307,0.688663369171219,0.7084512043760106,-0.011887461366550833,xw+plat_consol_v10,2026-08-01T01:18:11.463666+00:00,posted,posted,9,9,0,0
824809,2026-07-31,Philadelphia Phillies @ Baltimore Orioles,away,Andrew Painter,R,Baltimore Orioles,9,4,4,1,5,1,114,False,True,0.6899662682602922,0.7032913058161507,0.8996122177954848,0.8556473050099019,0.8297869244397154,0.10944825869715391,xw+plat_consol_v10,2026-08-01T01:18:11.463666+00:00,posted,posted,9,9,0,0
824809,2026-07-31,Philadelphia Phillies @ Baltimore Orioles,home,Brandon Young,R,Philadelphia Phillies,9,5,4,0,5,0,167,False,True,0.7462154050464808,0.7452404486920104,0.6802151394422312,0.6909622856080555,0.7101041573443194,-0.010234508398242026,xw+plat_consol_v10,2026-08-01T01:18:11.463666+00:00,posted,posted,9,9,0,0
824892,2026-07-31,Washington Nationals @ Atlanta Braves,away,Foster Griffin,L,Atlanta Braves,9,4,4,1,5,1,130,False,True,0.6860363877822045,0.7161000921811425,0.6063258964143426,0.6409118310317298,0.6498728322891584,-0.07046583345340307,xw+plat_consol_v10,2026-08-01T01:18:11.463666+00:00,posted,posted,9,9,0,0
824892,2026-07-31,Washington Nationals @ Atlanta Braves,home,Bryce Elder,R,Washington Nationals,9,5,4,0,5,2,181,False,True,0.8226730411686588,0.780057027970492,0.715739176626826,0.7071060500080167,0.7544943829445948,0.034155717202033364,xw+plat_consol_v10,2026-08-01T01:18:11.463666+00:00,posted,posted,9,9,0,0
824975,2026-07-31,Detroit Tigers @ Athletics,away,Tyler Holton,L,Athletics,9,4,4,1,5,1,81,False,True,0.6919460823373174,0.7025665442812417,0.757406374501992,0.735592973025951,0.7339137993040578,0.013575133561496311,xw+plat_consol_v10,2026-08-01T01:18:11.463666+00:00,posted,posted,9,9,1,0
824975,2026-07-31,Detroit Tigers @ Athletics,home,Jeffrey Springs,L,Detroit Tigers,9,3,6,0,6,3,130,False,True,0.7080703681710213,0.7208686943401801,0.8606023904382472,0.8387130542644023,0.8517013594554905,0.13136269371292908,xw+plat_consol_v10,2026-08-01T01:18:11.463666+00:00,posted,posted,9,9,1,0
